id,treatment,screen,screentype,order,time_1,time_2,time_3,time_4,time_5,choice_1,choice_2,choice_3,choice_4,choice_5,cost_target,cost_competitor,cost_decoy,price_target,price_competitor,price_decoy,size_target,size_competitor,size_decoy,up_target,up_competitor,up_decoy
639373,barres,36,2 options,10,1896,NA,NA,NA,NA,target,NA,NA,NA,NA,3.3,3.3,NA,275,99,NA,250,90,NA,1.1,1.1,NA
639373,barres,37,3 options CS,35,1834,10349,NA,NA,NA,competitor,target,NA,NA,NA,2.1,2.22,2.52,63,125,76,90,170,90,0.7,0.7352941176470589,0.8444444444444444
639373,barres,38,2 options,4,5199,NA,NA,NA,NA,competitor,NA,NA,NA,NA,2.1,2.22,NA,63,125,NA,90,170,NA,0.7,0.7352941176470589,NA
639373,barres,39,3 options CS,14,2368,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.3,3.81,3.96,143,316,172,130,250,130,1.1,1.264,1.323076923076923
639373,barres,40,2 options,1,6213,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.3,3.81,NA,143,316,NA,130,250,NA,1.1,1.264,NA
639429,barres,1,3 options CS,37,2439,NA,NA,NA,NA,target,NA,NA,NA,NA,3.6,3.06,4.32,108,255,130,90,250,90,1.2,1.02,1.4444444444444444
639429,barres,2,3 options noCS,14,2483,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.6,3.06,4.32,108,255,302,90,250,210,1.2,1.02,1.438095238095238
639429,barres,3,3 options CS,35,3007,14524,NA,NA,NA,competitor,target,NA,NA,NA,1.95,1.86,2.34,163,130,195,250,210,250,0.652,0.6190476190476191,0.78
639429,barres,4,3 options noCS,25,3148,NA,NA,NA,NA,target,NA,NA,NA,NA,1.95,1.86,2.34,163,130,101,250,210,130,0.652,0.6190476190476191,0.7769230769230769
639429,barres,5,3 options CS,32,2984,NA,NA,NA,NA,target,NA,NA,NA,NA,2.55,2.55,3.06,179,111,214,210,130,210,0.8523809523809524,0.8538461538461538,1.019047619047619
639429,barres,6,3 options noCS,26,8079,13677,NA,NA,NA,competitor,target,NA,NA,NA,2.55,2.55,3.06,179,111,173,210,130,170,0.8523809523809524,0.8538461538461538,1.0176470588235293
639429,barres,7,3 options CS,22,3100,14761,NA,NA,NA,competitor,target,NA,NA,NA,3.15,3.3,3.78,95,232,113,90,210,90,1.0555555555555556,1.1047619047619048,1.2555555555555555
639429,barres,8,3 options noCS,17,4053,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.15,3.3,3.78,95,232,315,90,210,250,1.0555555555555556,1.1047619047619048,1.26
639429,barres,9,3 options CS,31,2396,NA,NA,NA,NA,target,NA,NA,NA,NA,3.9,4.5,4.68,273,254,328,210,170,210,1.3,1.4941176470588236,1.561904761904762
639429,barres,10,3 options noCS,4,6015,NA,NA,NA,NA,target,NA,NA,NA,NA,3.9,4.5,4.68,273,254,390,210,170,250,1.3,1.4941176470588236,1.56
639429,barres,11,3 options CS,12,2548,4417,NA,NA,NA,target,competitor,NA,NA,NA,2.25,1.92,2.7,128,159,153,170,250,170,0.7529411764705882,0.636,0.9
639429,barres,12,2 options,20,1904,NA,NA,NA,NA,competitor,NA,NA,NA,NA,2.25,1.92,NA,128,159,NA,170,250,NA,0.7529411764705882,0.636,NA
639429,barres,13,3 options CS,29,3120,11145,NA,NA,NA,target,competitor,NA,NA,NA,3.9,3.72,4.68,117,309,140,90,250,90,1.3,1.236,1.5555555555555556
639429,barres,14,2 options,18,4263,9947,NA,NA,NA,target,competitor,NA,NA,NA,3.9,3.72,NA,117,309,NA,90,250,NA,1.3,1.236,NA
639429,barres,15,3 options CS,24,3651,10239,NA,NA,NA,competitor,target,NA,NA,NA,3.3,3.3,3.96,187,99,224,170,90,170,1.1,1.1,1.3176470588235294
639429,barres,16,2 options,3,2875,13112,NA,NA,NA,competitor,target,NA,NA,NA,3.3,3.3,NA,187,99,NA,170,90,NA,1.1,1.1,NA
639429,barres,17,3 options CS,10,3222,NA,NA,NA,NA,target,NA,NA,NA,NA,3.75,3.93,4.5,163,276,195,130,210,130,1.2538461538461538,1.3142857142857143,1.5
639429,barres,18,2 options,33,2876,9858,NA,NA,NA,target,competitor,NA,NA,NA,3.75,3.93,NA,163,276,NA,130,210,NA,1.2538461538461538,1.3142857142857143,NA
639429,barres,19,3 options CS,19,3170,NA,NA,NA,NA,target,NA,NA,NA,NA,1.95,2.25,2.34,110,97,133,170,130,170,0.6470588235294118,0.7461538461538462,0.7823529411764706
639429,barres,20,2 options,15,3567,16493,NA,NA,NA,competitor,target,NA,NA,NA,1.95,2.25,NA,110,97,NA,170,130,NA,0.6470588235294118,0.7461538461538462,NA
639429,barres,21,3 options CS,21,2917,NA,NA,NA,NA,competitor,NA,NA,NA,NA,2.4,2.04,2.88,72,88,86,90,130,90,0.8,0.676923076923077,0.9555555555555556
639429,barres,22,3 options noCS,40,1625,NA,NA,NA,NA,target,NA,NA,NA,NA,2.4,2.04,2.88,72,88,240,90,130,250,0.8,0.676923076923077,0.96
639429,barres,23,3 options CS,9,3791,NA,NA,NA,NA,target,NA,NA,NA,NA,3.15,3,3.78,95,209,113,90,210,90,1.0555555555555556,0.9952380952380953,1.2555555555555555
639429,barres,24,3 options noCS,8,2926,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.15,3,3.78,95,209,315,90,210,250,1.0555555555555556,0.9952380952380953,1.26
639429,barres,25,3 options CS,11,3609,11856,NA,NA,NA,target,competitor,NA,NA,NA,2.25,2.25,2.7,188,158,225,250,210,250,0.752,0.7523809523809524,0.9
639429,barres,26,3 options noCS,2,3763,NA,NA,NA,NA,target,NA,NA,NA,NA,2.25,2.25,2.7,188,158,117,250,210,130,0.752,0.7523809523809524,0.9
639429,barres,27,3 options CS,30,3118,NA,NA,NA,NA,competitor,NA,NA,NA,NA,4.05,4.26,4.86,176,128,211,130,90,130,1.353846153846154,1.4222222222222223,1.623076923076923
639429,barres,28,3 options noCS,23,2769,15944,NA,NA,NA,decoy,target,NA,NA,NA,4.05,4.26,4.86,176,128,340,130,90,210,1.353846153846154,1.4222222222222223,1.619047619047619
639429,barres,29,3 options CS,13,2760,NA,NA,NA,NA,target,NA,NA,NA,NA,2.1,2.43,2.52,175,72,210,250,90,250,0.7,0.8,0.84
639429,barres,30,3 options noCS,27,2013,NA,NA,NA,NA,target,NA,NA,NA,NA,2.1,2.43,2.52,175,72,143,250,90,170,0.7,0.8,0.8411764705882353
639429,barres,31,3 options CS,39,2651,NA,NA,NA,NA,target,NA,NA,NA,NA,3.75,3.18,4.5,113,138,135,90,130,90,1.2555555555555555,1.0615384615384615,1.5
639429,barres,32,2 options,38,2422,NA,NA,NA,NA,target,NA,NA,NA,NA,3.75,3.18,NA,113,138,NA,90,130,NA,1.2555555555555555,1.0615384615384615,NA
639429,barres,33,3 options CS,6,3935,9524,NA,NA,NA,competitor,target,NA,NA,NA,3,2.85,3.6,130,86,156,130,90,130,1,0.9555555555555556,1.2
639429,barres,34,2 options,5,2894,NA,NA,NA,NA,target,NA,NA,NA,NA,3,2.85,NA,130,86,NA,130,90,NA,1,0.9555555555555556,NA
639429,barres,35,3 options CS,36,1726,NA,NA,NA,NA,target,NA,NA,NA,NA,3.3,3.3,3.96,275,99,330,250,90,250,1.1,1.1,1.32
639429,barres,36,2 options,34,2757,6537,NA,NA,NA,competitor,target,NA,NA,NA,3.3,3.3,NA,275,99,NA,250,90,NA,1.1,1.1,NA
639429,barres,37,3 options CS,7,2916,15074,NA,NA,NA,competitor,target,NA,NA,NA,2.1,2.22,2.52,63,125,76,90,170,90,0.7,0.7352941176470589,0.8444444444444444
639429,barres,38,2 options,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,2.22,NA,63,125,NA,90,170,NA,0.7,0.7352941176470589,NA
639429,barres,39,3 options CS,16,5953,NA,NA,NA,NA,target,NA,NA,NA,NA,3.3,3.81,3.96,143,316,172,130,250,130,1.1,1.264,1.323076923076923
639429,barres,40,2 options,28,3068,5436,NA,NA,NA,competitor,target,NA,NA,NA,3.3,3.81,NA,143,316,NA,130,250,NA,1.1,1.264,NA
640172,barres,1,3 options CS,22,2470,9442,NA,NA,NA,target,competitor,NA,NA,NA,3.6,3.06,4.32,108,255,130,90,250,90,1.2,1.02,1.4444444444444444
640172,barres,2,3 options noCS,37,2550,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.6,3.06,4.32,108,255,302,90,250,210,1.2,1.02,1.438095238095238
640172,barres,3,3 options CS,31,4654,NA,NA,NA,NA,target,NA,NA,NA,NA,1.95,1.86,2.34,163,130,195,250,210,250,0.652,0.6190476190476191,0.78
640172,barres,4,3 options noCS,30,2551,NA,NA,NA,NA,target,NA,NA,NA,NA,1.95,1.86,2.34,163,130,101,250,210,130,0.652,0.6190476190476191,0.7769230769230769
640172,barres,5,3 options CS,6,2213,8730,NA,NA,NA,competitor,target,NA,NA,NA,2.55,2.55,3.06,179,111,214,210,130,210,0.8523809523809524,0.8538461538461538,1.019047619047619
640172,barres,6,3 options noCS,34,2492,3690,4105,NA,NA,competitor,target,target,NA,NA,2.55,2.55,3.06,179,111,173,210,130,170,0.8523809523809524,0.8538461538461538,1.0176470588235293
640172,barres,7,3 options CS,24,2702,8666,NA,NA,NA,target,competitor,NA,NA,NA,3.15,3.3,3.78,95,232,113,90,210,90,1.0555555555555556,1.1047619047619048,1.2555555555555555
640172,barres,8,3 options noCS,25,2543,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.15,3.3,3.78,95,232,315,90,210,250,1.0555555555555556,1.1047619047619048,1.26
640172,barres,9,3 options CS,8,3690,11688,NA,NA,NA,competitor,target,NA,NA,NA,3.9,4.5,4.68,273,254,328,210,170,210,1.3,1.4941176470588236,1.561904761904762
640172,barres,10,3 options noCS,27,2706,7792,NA,NA,NA,competitor,target,NA,NA,NA,3.9,4.5,4.68,273,254,390,210,170,250,1.3,1.4941176470588236,1.56
640172,barres,11,3 options CS,20,1906,NA,NA,NA,NA,competitor,NA,NA,NA,NA,2.25,1.92,2.7,128,159,153,170,250,170,0.7529411764705882,0.636,0.9
640172,barres,12,2 options,21,1760,NA,NA,NA,NA,competitor,NA,NA,NA,NA,2.25,1.92,NA,128,159,NA,170,250,NA,0.7529411764705882,0.636,NA
640172,barres,13,3 options CS,32,2184,6254,NA,NA,NA,target,competitor,NA,NA,NA,3.9,3.72,4.68,117,309,140,90,250,90,1.3,1.236,1.5555555555555556
640172,barres,14,2 options,12,1640,6189,NA,NA,NA,target,competitor,NA,NA,NA,3.9,3.72,NA,117,309,NA,90,250,NA,1.3,1.236,NA
640172,barres,15,3 options CS,36,2754,14742,NA,NA,NA,target,competitor,NA,NA,NA,3.3,3.3,3.96,187,99,224,170,90,170,1.1,1.1,1.3176470588235294
640172,barres,16,2 options,3,3161,NA,NA,NA,NA,target,NA,NA,NA,NA,3.3,3.3,NA,187,99,NA,170,90,NA,1.1,1.1,NA
640172,barres,17,3 options CS,26,2372,5330,NA,NA,NA,target,competitor,NA,NA,NA,3.75,3.93,4.5,163,276,195,130,210,130,1.2538461538461538,1.3142857142857143,1.5
640172,barres,18,2 options,9,1867,10409,NA,NA,NA,target,competitor,NA,NA,NA,3.75,3.93,NA,163,276,NA,130,210,NA,1.2538461538461538,1.3142857142857143,NA
640172,barres,19,3 options CS,15,2235,13190,NA,NA,NA,competitor,target,NA,NA,NA,1.95,2.25,2.34,110,97,133,170,130,170,0.6470588235294118,0.7461538461538462,0.7823529411764706
640172,barres,20,2 options,28,2050,15872,NA,NA,NA,target,competitor,NA,NA,NA,1.95,2.25,NA,110,97,NA,170,130,NA,0.6470588235294118,0.7461538461538462,NA
640172,barres,21,3 options CS,7,1842,12049,NA,NA,NA,decoy,competitor,NA,NA,NA,2.4,2.04,2.88,72,88,86,90,130,90,0.8,0.676923076923077,0.9555555555555556
640172,barres,22,3 options noCS,14,2718,8312,NA,NA,NA,target,competitor,NA,NA,NA,2.4,2.04,2.88,72,88,240,90,130,250,0.8,0.676923076923077,0.96
640172,barres,23,3 options CS,29,2152,6901,NA,NA,NA,target,competitor,NA,NA,NA,3.15,3,3.78,95,209,113,90,210,90,1.0555555555555556,0.9952380952380953,1.2555555555555555
640172,barres,24,3 options noCS,23,1911,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.15,3,3.78,95,209,315,90,210,250,1.0555555555555556,0.9952380952380953,1.26
640172,barres,25,3 options CS,1,2325,NA,NA,NA,NA,target,NA,NA,NA,NA,2.25,2.25,2.7,188,158,225,250,210,250,0.752,0.7523809523809524,0.9
640172,barres,26,3 options noCS,18,2497,NA,NA,NA,NA,target,NA,NA,NA,NA,2.25,2.25,2.7,188,158,117,250,210,130,0.752,0.7523809523809524,0.9
640172,barres,27,3 options CS,13,2447,NA,NA,NA,NA,competitor,NA,NA,NA,NA,4.05,4.26,4.86,176,128,211,130,90,130,1.353846153846154,1.4222222222222223,1.623076923076923
640172,barres,28,3 options noCS,11,2670,NA,NA,NA,NA,competitor,NA,NA,NA,NA,4.05,4.26,4.86,176,128,340,130,90,210,1.353846153846154,1.4222222222222223,1.619047619047619
640172,barres,29,3 options CS,5,2339,NA,NA,NA,NA,target,NA,NA,NA,NA,2.1,2.43,2.52,175,72,210,250,90,250,0.7,0.8,0.84
640172,barres,30,3 options noCS,40,1683,2303,NA,NA,NA,competitor,target,NA,NA,NA,2.1,2.43,2.52,175,72,143,250,90,170,0.7,0.8,0.8411764705882353
640172,barres,31,3 options CS,19,2185,9205,11957,NA,NA,target,competitor,target,NA,NA,3.75,3.18,4.5,113,138,135,90,130,90,1.2555555555555555,1.0615384615384615,1.5
640172,barres,32,2 options,2,2891,13897,18521,NA,NA,competitor,target,competitor,NA,NA,3.75,3.18,NA,113,138,NA,90,130,NA,1.2555555555555555,1.0615384615384615,NA
640172,barres,33,3 options CS,33,2896,7693,16604,NA,NA,competitor,target,competitor,NA,NA,3,2.85,3.6,130,86,156,130,90,130,1,0.9555555555555556,1.2
640172,barres,34,2 options,35,3213,NA,NA,NA,NA,target,NA,NA,NA,NA,3,2.85,NA,130,86,NA,130,90,NA,1,0.9555555555555556,NA
640172,barres,35,3 options CS,38,1916,18042,NA,NA,NA,competitor,target,NA,NA,NA,3.3,3.3,3.96,275,99,330,250,90,250,1.1,1.1,1.32
640172,barres,36,2 options,10,2598,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.3,3.3,NA,275,99,NA,250,90,NA,1.1,1.1,NA
640172,barres,37,3 options CS,39,2188,9575,NA,NA,NA,target,target,NA,NA,NA,2.1,2.22,2.52,63,125,76,90,170,90,0.7,0.7352941176470589,0.8444444444444444
640172,barres,38,2 options,17,1841,5065,14325,NA,NA,competitor,target,competitor,NA,NA,2.1,2.22,NA,63,125,NA,90,170,NA,0.7,0.7352941176470589,NA
640172,barres,39,3 options CS,16,2479,NA,NA,NA,NA,target,NA,NA,NA,NA,3.3,3.81,3.96,143,316,172,130,250,130,1.1,1.264,1.323076923076923
640172,barres,40,2 options,4,2021,8033,NA,NA,NA,competitor,target,NA,NA,NA,3.3,3.81,NA,143,316,NA,130,250,NA,1.1,1.264,NA
640570,barres,1,3 options CS,1,5445,NA,NA,NA,NA,target,NA,NA,NA,NA,3.6,3.06,4.32,108,255,130,90,250,90,1.2,1.02,1.4444444444444444
640570,barres,2,3 options noCS,12,1760,3199,8740,NA,NA,target,decoy,competitor,NA,NA,3.6,3.06,4.32,108,255,302,90,250,210,1.2,1.02,1.438095238095238
640570,barres,3,3 options CS,3,1742,7684,NA,NA,NA,competitor,target,NA,NA,NA,1.95,1.86,2.34,163,130,195,250,210,250,0.652,0.6190476190476191,0.78
640570,barres,4,3 options noCS,21,1357,11204,18250,NA,NA,decoy,competitor,target,NA,NA,1.95,1.86,2.34,163,130,101,250,210,130,0.652,0.6190476190476191,0.7769230769230769
640570,barres,5,3 options CS,17,1295,10110,NA,NA,NA,competitor,target,NA,NA,NA,2.55,2.55,3.06,179,111,214,210,130,210,0.8523809523809524,0.8538461538461538,1.019047619047619
640570,barres,6,3 options noCS,37,1625,14647,NA,NA,NA,competitor,target,NA,NA,NA,2.55,2.55,3.06,179,111,173,210,130,170,0.8523809523809524,0.8538461538461538,1.0176470588235293
640570,barres,7,3 options CS,8,2193,15864,NA,NA,NA,decoy,competitor,NA,NA,NA,3.15,3.3,3.78,95,232,113,90,210,90,1.0555555555555556,1.1047619047619048,1.2555555555555555
640570,barres,8,3 options noCS,4,2655,13548,15788,NA,NA,target,decoy,competitor,NA,NA,3.15,3.3,3.78,95,232,315,90,210,250,1.0555555555555556,1.1047619047619048,1.26
640570,barres,9,3 options CS,40,2143,14132,NA,NA,NA,target,competitor,NA,NA,NA,3.9,4.5,4.68,273,254,328,210,170,210,1.3,1.4941176470588236,1.561904761904762
640570,barres,10,3 options noCS,7,1974,3620,NA,NA,NA,target,decoy,NA,NA,NA,3.9,4.5,4.68,273,254,390,210,170,250,1.3,1.4941176470588236,1.56
640570,barres,11,3 options CS,39,1591,5261,NA,NA,NA,decoy,target,NA,NA,NA,2.25,1.92,2.7,128,159,153,170,250,170,0.7529411764705882,0.636,0.9
640570,barres,12,2 options,25,1623,NA,NA,NA,NA,target,NA,NA,NA,NA,2.25,1.92,NA,128,159,NA,170,250,NA,0.7529411764705882,0.636,NA
640570,barres,13,3 options CS,10,1527,14694,17962,18906,NA,target,competitor,decoy,competitor,NA,3.9,3.72,4.68,117,309,140,90,250,90,1.3,1.236,1.5555555555555556
640570,barres,14,2 options,32,1261,NA,NA,NA,NA,target,NA,NA,NA,NA,3.9,3.72,NA,117,309,NA,90,250,NA,1.3,1.236,NA
640570,barres,15,3 options CS,6,2428,11856,NA,NA,NA,competitor,decoy,NA,NA,NA,3.3,3.3,3.96,187,99,224,170,90,170,1.1,1.1,1.3176470588235294
640570,barres,16,2 options,19,1238,NA,NA,NA,NA,target,NA,NA,NA,NA,3.3,3.3,NA,187,99,NA,170,90,NA,1.1,1.1,NA
640570,barres,17,3 options CS,14,1725,7044,18229,NA,NA,target,competitor,target,NA,NA,3.75,3.93,4.5,163,276,195,130,210,130,1.2538461538461538,1.3142857142857143,1.5
640570,barres,18,2 options,31,1464,12592,NA,NA,NA,target,competitor,NA,NA,NA,3.75,3.93,NA,163,276,NA,130,210,NA,1.2538461538461538,1.3142857142857143,NA
640570,barres,19,3 options CS,2,5691,NA,NA,NA,NA,target,NA,NA,NA,NA,1.95,2.25,2.34,110,97,133,170,130,170,0.6470588235294118,0.7461538461538462,0.7823529411764706
640570,barres,20,2 options,27,1560,15614,NA,NA,NA,competitor,target,NA,NA,NA,1.95,2.25,NA,110,97,NA,170,130,NA,0.6470588235294118,0.7461538461538462,NA
640570,barres,21,3 options CS,16,1581,7755,9546,10618,NA,target,competitor,decoy,competitor,NA,2.4,2.04,2.88,72,88,86,90,130,90,0.8,0.676923076923077,0.9555555555555556
640570,barres,22,3 options noCS,36,1928,12637,NA,NA,NA,target,competitor,NA,NA,NA,2.4,2.04,2.88,72,88,240,90,130,250,0.8,0.676923076923077,0.96
640570,barres,23,3 options CS,23,1830,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.15,3,3.78,95,209,113,90,210,90,1.0555555555555556,0.9952380952380953,1.2555555555555555
640570,barres,24,3 options noCS,24,1223,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.15,3,3.78,95,209,315,90,210,250,1.0555555555555556,0.9952380952380953,1.26
640570,barres,25,3 options CS,11,1523,5801,13345,14248,NA,competitor,target,decoy,target,NA,2.25,2.25,2.7,188,158,225,250,210,250,0.752,0.7523809523809524,0.9
640570,barres,26,3 options noCS,38,3267,NA,NA,NA,NA,competitor,NA,NA,NA,NA,2.25,2.25,2.7,188,158,117,250,210,130,0.752,0.7523809523809524,0.9
640570,barres,27,3 options CS,13,2297,5768,NA,NA,NA,competitor,target,NA,NA,NA,4.05,4.26,4.86,176,128,211,130,90,130,1.353846153846154,1.4222222222222223,1.623076923076923
640570,barres,28,3 options noCS,5,3349,13633,NA,NA,NA,competitor,target,NA,NA,NA,4.05,4.26,4.86,176,128,340,130,90,210,1.353846153846154,1.4222222222222223,1.619047619047619
640570,barres,29,3 options CS,15,8452,11048,NA,NA,NA,competitor,target,NA,NA,NA,2.1,2.43,2.52,175,72,210,250,90,250,0.7,0.8,0.84
640570,barres,30,3 options noCS,28,2153,7478,NA,NA,NA,decoy,target,NA,NA,NA,2.1,2.43,2.52,175,72,143,250,90,170,0.7,0.8,0.8411764705882353
640570,barres,31,3 options CS,18,976,8606,10045,11285,NA,competitor,target,decoy,competitor,NA,3.75,3.18,4.5,113,138,135,90,130,90,1.2555555555555555,1.0615384615384615,1.5
640570,barres,32,2 options,22,1654,NA,NA,NA,NA,target,NA,NA,NA,NA,3.75,3.18,NA,113,138,NA,90,130,NA,1.2555555555555555,1.0615384615384615,NA
640570,barres,33,3 options CS,9,3498,10238,11310,NA,NA,competitor,target,competitor,NA,NA,3,2.85,3.6,130,86,156,130,90,130,1,0.9555555555555556,1.2
640570,barres,34,2 options,35,1680,8013,NA,NA,NA,competitor,target,NA,NA,NA,3,2.85,NA,130,86,NA,130,90,NA,1,0.9555555555555556,NA
640570,barres,35,3 options CS,20,1701,NA,NA,NA,NA,target,NA,NA,NA,NA,3.3,3.3,3.96,275,99,330,250,90,250,1.1,1.1,1.32
640570,barres,36,2 options,33,2933,NA,NA,NA,NA,target,NA,NA,NA,NA,3.3,3.3,NA,275,99,NA,250,90,NA,1.1,1.1,NA
640570,barres,37,3 options CS,29,1642,11113,NA,NA,NA,target,competitor,NA,NA,NA,2.1,2.22,2.52,63,125,76,90,170,90,0.7,0.7352941176470589,0.8444444444444444
640570,barres,38,2 options,26,1275,NA,NA,NA,NA,competitor,NA,NA,NA,NA,2.1,2.22,NA,63,125,NA,90,170,NA,0.7,0.7352941176470589,NA
640570,barres,39,3 options CS,34,1796,16682,NA,NA,NA,target,competitor,NA,NA,NA,3.3,3.81,3.96,143,316,172,130,250,130,1.1,1.264,1.323076923076923
640570,barres,40,2 options,30,2666,17791,NA,NA,NA,competitor,target,NA,NA,NA,3.3,3.81,NA,143,316,NA,130,250,NA,1.1,1.264,NA
641055,barres,1,3 options CS,5,2081,5942,NA,NA,NA,competitor,competitor,NA,NA,NA,3.6,3.06,4.32,108,255,130,90,250,90,1.2,1.02,1.4444444444444444
641055,barres,2,3 options noCS,13,2242,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.6,3.06,4.32,108,255,302,90,250,210,1.2,1.02,1.438095238095238
641055,barres,3,3 options CS,22,1700,7939,NA,NA,NA,decoy,target,NA,NA,NA,1.95,1.86,2.34,163,130,195,250,210,250,0.652,0.6190476190476191,0.78
641055,barres,4,3 options noCS,34,1714,15286,NA,NA,NA,competitor,target,NA,NA,NA,1.95,1.86,2.34,163,130,101,250,210,130,0.652,0.6190476190476191,0.7769230769230769
641055,barres,5,3 options CS,29,2184,4710,12702,NA,NA,target,target,target,NA,NA,2.55,2.55,3.06,179,111,214,210,130,210,0.8523809523809524,0.8538461538461538,1.019047619047619
641055,barres,6,3 options noCS,8,1895,6421,NA,NA,NA,target,decoy,NA,NA,NA,2.55,2.55,3.06,179,111,173,210,130,170,0.8523809523809524,0.8538461538461538,1.0176470588235293
641055,barres,7,3 options CS,33,1945,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.15,3.3,3.78,95,232,113,90,210,90,1.0555555555555556,1.1047619047619048,1.2555555555555555
641055,barres,8,3 options noCS,4,3564,16016,NA,NA,NA,decoy,competitor,NA,NA,NA,3.15,3.3,3.78,95,232,315,90,210,250,1.0555555555555556,1.1047619047619048,1.26
641055,barres,9,3 options CS,14,3874,NA,NA,NA,NA,target,NA,NA,NA,NA,3.9,4.5,4.68,273,254,328,210,170,210,1.3,1.4941176470588236,1.561904761904762
641055,barres,10,3 options noCS,19,2741,NA,NA,NA,NA,target,NA,NA,NA,NA,3.9,4.5,4.68,273,254,390,210,170,250,1.3,1.4941176470588236,1.56
641055,barres,11,3 options CS,37,1661,5354,NA,NA,NA,competitor,competitor,NA,NA,NA,2.25,1.92,2.7,128,159,153,170,250,170,0.7529411764705882,0.636,0.9
641055,barres,12,2 options,1,2349,3225,3473,3690,6616,competitor,competitor,competitor,competitor,competitor,2.25,1.92,NA,128,159,NA,170,250,NA,0.7529411764705882,0.636,NA
641055,barres,13,3 options CS,16,2371,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.9,3.72,4.68,117,309,140,90,250,90,1.3,1.236,1.5555555555555556
641055,barres,14,2 options,26,3344,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.9,3.72,NA,117,309,NA,90,250,NA,1.3,1.236,NA
641055,barres,15,3 options CS,35,2363,NA,NA,NA,NA,target,NA,NA,NA,NA,3.3,3.3,3.96,187,99,224,170,90,170,1.1,1.1,1.3176470588235294
641055,barres,16,2 options,17,1671,NA,NA,NA,NA,target,NA,NA,NA,NA,3.3,3.3,NA,187,99,NA,170,90,NA,1.1,1.1,NA
641055,barres,17,3 options CS,12,2734,7155,NA,NA,NA,competitor,competitor,NA,NA,NA,3.75,3.93,4.5,163,276,195,130,210,130,1.2538461538461538,1.3142857142857143,1.5
641055,barres,18,2 options,15,1912,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.75,3.93,NA,163,276,NA,130,210,NA,1.2538461538461538,1.3142857142857143,NA
641055,barres,19,3 options CS,32,2619,14199,NA,NA,NA,target,target,NA,NA,NA,1.95,2.25,2.34,110,97,133,170,130,170,0.6470588235294118,0.7461538461538462,0.7823529411764706
641055,barres,20,2 options,27,1751,NA,NA,NA,NA,target,NA,NA,NA,NA,1.95,2.25,NA,110,97,NA,170,130,NA,0.6470588235294118,0.7461538461538462,NA
641055,barres,21,3 options CS,25,1862,10044,NA,NA,NA,competitor,competitor,NA,NA,NA,2.4,2.04,2.88,72,88,86,90,130,90,0.8,0.676923076923077,0.9555555555555556
641055,barres,22,3 options noCS,10,2088,NA,NA,NA,NA,decoy,NA,NA,NA,NA,2.4,2.04,2.88,72,88,240,90,130,250,0.8,0.676923076923077,0.96
641055,barres,23,3 options CS,28,1817,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.15,3,3.78,95,209,113,90,210,90,1.0555555555555556,0.9952380952380953,1.2555555555555555
641055,barres,24,3 options noCS,6,2603,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.15,3,3.78,95,209,315,90,210,250,1.0555555555555556,0.9952380952380953,1.26
641055,barres,25,3 options CS,9,1918,3175,NA,NA,NA,decoy,target,NA,NA,NA,2.25,2.25,2.7,188,158,225,250,210,250,0.752,0.7523809523809524,0.9
641055,barres,26,3 options noCS,2,3276,6536,10752,11816,12375,target,target,competitor,competitor,target,2.25,2.25,2.7,188,158,117,250,210,130,0.752,0.7523809523809524,0.9
641055,barres,27,3 options CS,24,1614,NA,NA,NA,NA,target,NA,NA,NA,NA,4.05,4.26,4.86,176,128,211,130,90,130,1.353846153846154,1.4222222222222223,1.623076923076923
641055,barres,28,3 options noCS,3,5038,10537,NA,NA,NA,decoy,decoy,NA,NA,NA,4.05,4.26,4.86,176,128,340,130,90,210,1.353846153846154,1.4222222222222223,1.619047619047619
641055,barres,29,3 options CS,39,1825,NA,NA,NA,NA,target,NA,NA,NA,NA,2.1,2.43,2.52,175,72,210,250,90,250,0.7,0.8,0.84
641055,barres,30,3 options noCS,30,1329,2957,NA,NA,NA,target,target,NA,NA,NA,2.1,2.43,2.52,175,72,143,250,90,170,0.7,0.8,0.8411764705882353
641055,barres,31,3 options CS,40,1813,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.75,3.18,4.5,113,138,135,90,130,90,1.2555555555555555,1.0615384615384615,1.5
