# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 2
# model = mlba_single_v8_Frechet_generalized_model
# start_datetime = 2022-06-21 12:14:55 UTC
# method = variational
#   variational
#     algorithm = meanfield (Default)
#       meanfield
#     iter = 10000 (Default)
#     grad_samples = 1 (Default)
#     elbo_samples = 100 (Default)
#     eta = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       iter = 50 (Default)
#     tol_rel_obj = 0.001
#     eval_elbo = 100 (Default)
#     output_samples = 2000
# id = 1 (Default)
# data
#   file = C:/Users/alescia/AppData/Local/Temp/Rtmp4KhtgB/standata-8db446b11312.json
# init = C:/Users/alescia/AppData/Local/Temp/Rtmp4KhtgB/init-1-8db42b183948.json
# random
#   seed = 838267205
# output
#   file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/Single_estimates/fit_gen_exp2_2-1.csv
#   diagnostic_file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/Single_estimates/mlba_single_v8_Frechet_generalized-diagnostic-1.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/Single_estimates/mlba_single_v8_Frechet_generalized-profile-1.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=mlba_single_v8_Frechet_generalized_model
lp__,log_p__,log_g__,I,m,lam,gamma,beta,alpha,k,tau,delta
# Stepsize adaptation complete.
# eta = 1
0,-5198.19,-2.56654,1.27967,0.901096,0.989156,5.39273,0.85054,1.46771,1,0,0
0,-5189.34,-4.4602,1.31071,0.841638,0.94914,5.39413,0.856246,1.4648,1,0,0
0,-5198.76,-2.53534,1.26947,0.866552,0.939905,5.39764,0.846685,1.46171,1,0,0
0,-5211.52,-4.32558,1.28682,0.864809,0.916826,5.65451,0.84709,1.48316,1,0,0
0,-5200.19,-3.09526,1.29154,0.902146,0.978026,5.46622,0.842892,1.45668,1,0,0
0,-5188.71,-3.52131,1.28478,0.848099,1.02598,5.46115,0.854004,1.45145,1,0,0
0,-5203.29,-2.63616,1.27089,0.886558,0.96714,5.55415,0.849423,1.45482,1,0,0
0,-5194.26,-1.45598,1.30058,0.867737,0.94204,5.48576,0.844799,1.47116,1,0,0
0,-5190.62,-2.08096,1.29692,0.858887,0.97809,5.62041,0.853271,1.45633,1,0,0
0,-5194.67,-5.26016,1.30631,0.847854,0.92062,5.46162,0.840781,1.47501,1,0,0
0,-5195.79,-2.45891,1.2844,0.887718,0.975058,5.56862,0.853126,1.4457,1,0,0
0,-5188.45,-3.54451,1.30482,0.86138,0.975526,5.29574,0.841849,1.46367,1,0,0
0,-5194.42,-2.93219,1.27208,0.847709,0.990563,5.44313,0.85191,1.46617,1,0,0
0,-5199.91,-2.04499,1.28809,0.894108,0.934267,5.40953,0.845869,1.46995,1,0,0
0,-5221.93,-7.22235,1.26214,0.870848,0.936503,5.61853,0.838894,1.46531,1,0,0
0,-5202.91,-2.81083,1.27646,0.876528,0.946123,5.46811,0.840679,1.46361,1,0,0
0,-5189.28,-2.54311,1.30273,0.863131,0.945481,5.42004,0.859477,1.46553,1,0,0
0,-5191.44,-1.88144,1.28596,0.875983,1.01475,5.53825,0.852204,1.45154,1,0,0
0,-5189.47,-1.1559,1.30692,0.879403,0.971237,5.45156,0.850313,1.45877,1,0,0
0,-5197.98,-1.34771,1.28121,0.86346,0.974897,5.54754,0.846394,1.47064,1,0,0
0,-5189.59,-1.66459,1.3015,0.852696,0.952944,5.46428,0.854116,1.4683,1,0,0
0,-5199.98,-2.16562,1.2719,0.884068,0.956839,5.51254,0.853157,1.45647,1,0,0
0,-5189.44,-2.8956,1.28635,0.857989,1.02416,5.34983,0.846885,1.45309,1,0,0
0,-5190.4,-0.681974,1.28954,0.871202,0.944865,5.36286,0.850829,1.45893,1,0,0
0,-5192.44,-4.14054,1.29004,0.84133,0.932005,5.49594,0.846959,1.44445,1,0,0
0,-5198.01,-3.75788,1.29744,0.897907,0.907543,5.37375,0.852181,1.47442,1,0,0
0,-5190.33,-1.33446,1.28416,0.872545,0.975741,5.32342,0.847569,1.45594,1,0,0
0,-5192.22,-1.12112,1.3017,0.872001,0.932559,5.46387,0.852541,1.46894,1,0,0
0,-5192.42,-3.88756,1.30315,0.865388,0.890471,5.36357,0.852658,1.45771,1,0,0
0,-5196.26,-1.8394,1.28077,0.886057,1.0056,5.52193,0.848819,1.45535,1,0,0
0,-5188.52,-5.0301,1.31806,0.877247,0.964108,5.31623,0.858193,1.47222,1,0,0
0,-5189.64,-3.61791,1.29316,0.884965,0.942045,5.20509,0.852984,1.46432,1,0,0
0,-5195.25,-1.61657,1.27553,0.86123,0.967259,5.48424,0.846828,1.45615,1,0,0
0,-5191.15,-0.697214,1.29183,0.880224,0.974819,5.49844,0.853963,1.45597,1,0,0
0,-5189.95,-4.32619,1.3094,0.88391,0.968914,5.25133,0.844927,1.47398,1,0,0
0,-5204.92,-4.25159,1.30031,0.879087,0.9766,5.68104,0.8444,1.48136,1,0,0
0,-5191.14,-2.54641,1.29083,0.885457,1.02204,5.44669,0.849752,1.44651,1,0,0
0,-5193.2,-3.30126,1.2883,0.886808,0.988538,5.40837,0.844185,1.44034,1,0,0
0,-5190.3,-3.88989,1.31123,0.892486,0.952703,5.36228,0.850924,1.44605,1,0,0
0,-5189.61,-1.47182,1.29586,0.863532,0.999747,5.38242,0.845023,1.4655,1,0,0
0,-5189.48,-0.658949,1.29868,0.868886,0.977393,5.38885,0.848158,1.46876,1,0,0
0,-5199.76,-3.10819,1.26682,0.886081,0.956544,5.42891,0.854733,1.45918,1,0,0
0,-5191.68,-3.80984,1.27929,0.840465,1.01037,5.53916,0.851465,1.4607,1,0,0
0,-5193.18,-4.29955,1.30794,0.869442,0.977389,5.59682,0.844508,1.44152,1,0,0
0,-5190.04,-2.62734,1.28728,0.842416,0.981983,5.48259,0.846971,1.45427,1,0,0
0,-5194.26,-0.460542,1.2873,0.878765,0.980895,5.4922,0.851851,1.47065,1,0,0
0,-5197.49,-4.26326,1.29333,0.877301,0.937431,5.58769,0.848487,1.43378,1,0,0
0,-5193.45,-0.237194,1.28497,0.876818,0.956904,5.43516,0.85056,1.46273,1,0,0
0,-5188.57,-3.90713,1.29337,0.843104,0.992656,5.28929,0.84565,1.4582,1,0,0
0,-5187.44,-1.53959,1.30067,0.862778,0.965127,5.33847,0.849535,1.45337,1,0,0
0,-5208.43,-2.95534,1.26937,0.893121,0.962094,5.51701,0.848929,1.46967,1,0,0
0,-5190.7,-0.731316,1.29454,0.882787,0.978954,5.46424,0.851184,1.45318,1,0,0
0,-5193.27,-0.871387,1.29169,0.877238,0.950681,5.42006,0.844768,1.45976,1,0,0
0,-5191.04,-1.66823,1.29223,0.865893,0.971961,5.338,0.843721,1.46969,1,0,0
0,-5189.91,-2.14615,1.29794,0.869763,0.938372,5.39307,0.847434,1.4443,1,0,0
0,-5191.1,-4.56022,1.27834,0.861965,1.03503,5.42577,0.847777,1.44059,1,0,0
0,-5200.36,-3.51172,1.30275,0.870246,0.936045,5.56927,0.84897,1.48888,1,0,0
0,-5190.39,-1.60077,1.29015,0.879968,0.974275,5.43532,0.850895,1.44306,1,0,0
0,-5193.48,-3.51472,1.29014,0.882572,1.02343,5.30609,0.85178,1.48171,1,0,0
0,-5203.28,-6.32949,1.27973,0.843745,0.936013,5.63983,0.858933,1.48026,1,0,0
0,-5193.13,-4.41963,1.27499,0.845159,0.954765,5.26158,0.852653,1.46214,1,0,0
0,-5196.66,-3.79578,1.30953,0.868731,0.969622,5.66461,0.844605,1.46487,1,0,0
0,-5188.5,-2.20784,1.29242,0.860041,1.01297,5.3538,0.846664,1.45392,1,0,0
0,-5198.22,-4.99907,1.2882,0.835521,0.95547,5.64126,0.846892,1.47321,1,0,0
0,-5194.57,-1.70457,1.29772,0.863715,0.935733,5.50929,0.85358,1.47796,1,0,0
0,-5195.61,-3.8675,1.30867,0.880487,1.00172,5.67203,0.848067,1.46365,1,0,0
0,-5196.61,-1.21754,1.27618,0.868584,0.940569,5.46267,0.850784,1.45916,1,0,0
0,-5196.99,-1.93088,1.29242,0.891832,0.938806,5.4492,0.854765,1.47552,1,0,0
0,-5190.49,-1.59948,1.30026,0.850616,0.963343,5.5155,0.849905,1.46939,1,0,0
0,-5192.84,-1.45516,1.2893,0.879807,0.957849,5.49389,0.850321,1.44457,1,0,0
0,-5203.38,-3.04448,1.27563,0.868058,0.94573,5.63194,0.855612,1.46922,1,0,0
0,-5190.76,-0.921361,1.29512,0.869149,0.95762,5.51659,0.851812,1.45048,1,0,0
0,-5189.95,-0.664872,1.29579,0.88132,0.967862,5.3823,0.853178,1.46601,1,0,0
0,-5198.08,-0.755431,1.28779,0.886018,0.956782,5.47546,0.847933,1.47106,1,0,0
0,-5202.14,-5.3717,1.27357,0.882464,1.03537,5.35672,0.842229,1.47672,1,0,0
0,-5194.52,-3.27216,1.30723,0.896451,0.93786,5.50766,0.855737,1.45965,1,0,0
0,-5192.87,-3.36287,1.27682,0.853772,0.960596,5.42001,0.860017,1.46046,1,0,0
0,-5197.13,-1.40834,1.29116,0.874502,0.964651,5.4589,0.847283,1.48347,1,0,0
0,-5195,-1.0204,1.27758,0.868658,0.957859,5.49781,0.852047,1.45694,1,0,0
0,-5194.92,-2.58347,1.28042,0.870781,0.987801,5.43666,0.858198,1.47981,1,0,0
0,-5196.19,-5.0007,1.27709,0.842288,0.938945,5.5737,0.850013,1.44329,1,0,0
0,-5193.07,-2.64803,1.29563,0.86226,0.930808,5.48297,0.859479,1.47126,1,0,0
0,-5193.62,-2.49593,1.29834,0.879125,0.952004,5.48287,0.858388,1.48009,1,0,0
0,-5195.64,-1.22044,1.28757,0.868656,0.971061,5.59304,0.847412,1.45663,1,0,0
0,-5190.02,-1.49285,1.29555,0.860145,0.945793,5.46839,0.849825,1.4474,1,0,0
0,-5200.68,-4.33978,1.2848,0.899324,1.02766,5.59577,0.853668,1.47257,1,0,0
0,-5193.8,-3.24492,1.30652,0.898663,1.00146,5.41867,0.848751,1.4743,1,0,0
0,-5195.79,-1.91613,1.2904,0.900291,0.990987,5.47163,0.850046,1.45887,1,0,0
0,-5192.61,-4.09754,1.28981,0.875597,1.05503,5.32124,0.851409,1.47374,1,0,0
0,-5195.37,-1.641,1.28107,0.888903,0.985836,5.35855,0.847823,1.46721,1,0,0
0,-5193.69,-2.18425,1.30194,0.868564,0.950923,5.422,0.84794,1.48513,1,0,0
0,-5194.06,-2.975,1.2786,0.860268,0.953308,5.46654,0.844478,1.44359,1,0,0
0,-5199.26,-2.74892,1.30027,0.866531,0.934532,5.58518,0.849911,1.48314,1,0,0
0,-5190.95,-2.04833,1.27976,0.876963,0.989192,5.36689,0.84991,1.44656,1,0,0
0,-5214.77,-8.15886,1.25359,0.868214,0.919241,5.59664,0.851964,1.44746,1,0,0
0,-5199.74,-4.09125,1.28661,0.880926,0.946407,5.38066,0.855628,1.49426,1,0,0
0,-5195.89,-3.31466,1.30831,0.873186,0.932357,5.50386,0.841314,1.46437,1,0,0
0,-5199.97,-3.91801,1.28913,0.89363,0.951799,5.55779,0.847679,1.43753,1,0,0
0,-5187.88,-1.26383,1.2956,0.861789,0.980599,5.44962,0.856435,1.45693,1,0,0
0,-5191.33,-2.80733,1.30595,0.847321,0.93609,5.48547,0.848193,1.46909,1,0,0
0,-5189.74,-1.09555,1.2929,0.864412,0.976366,5.35409,0.853518,1.47296,1,0,0
0,-5191.73,-2.89313,1.29015,0.859452,1.00716,5.33535,0.843182,1.47312,1,0,0
0,-5195.16,-1.7489,1.28789,0.872482,0.928432,5.50437,0.849564,1.44679,1,0,0
0,-5194.3,-0.919223,1.28575,0.861316,0.93712,5.45243,0.847226,1.46318,1,0,0
0,-5198.88,-3.88513,1.28693,0.883035,1.03658,5.5872,0.843647,1.45783,1,0,0
0,-5198.3,-4.91675,1.28287,0.897627,0.901817,5.32405,0.848213,1.44994,1,0,0
0,-5198.11,-3.2955,1.30077,0.883631,0.960043,5.48589,0.851595,1.49243,1,0,0
0,-5208.73,-3.82954,1.29551,0.900249,0.953662,5.64411,0.850202,1.47748,1,0,0
0,-5191.67,-1.6765,1.29108,0.874696,0.990853,5.59228,0.855577,1.45809,1,0,0
0,-5196.17,-3.15265,1.29315,0.857632,0.978447,5.67498,0.852601,1.47636,1,0,0
0,-5203.39,-3.19753,1.29035,0.880712,0.967711,5.56126,0.850573,1.49239,1,0,0
0,-5196.95,-3.36418,1.29325,0.910096,0.965557,5.4724,0.854621,1.45792,1,0,0
0,-5192.54,-2.33108,1.28015,0.854039,0.991515,5.4426,0.843792,1.45803,1,0,0
0,-5203.75,-2.47306,1.27138,0.885012,0.976069,5.54018,0.852744,1.47271,1,0,0
0,-5191.71,-1.65224,1.29255,0.877154,0.941254,5.48126,0.856152,1.44995,1,0,0
0,-5190.37,-1.58626,1.29315,0.874966,0.942185,5.31533,0.845994,1.46,1,0,0
0,-5213.66,-5.17374,1.28212,0.880367,0.937914,5.59843,0.85174,1.49714,1,0,0
0,-5195.56,-1.45147,1.29711,0.887277,0.965494,5.42754,0.84597,1.47571,1,0,0
0,-5192.19,-3.6557,1.29919,0.84914,0.913642,5.41167,0.843664,1.45958,1,0,0
0,-5198.64,-6.76714,1.29511,0.895312,0.961837,5.63294,0.854713,1.42959,1,0,0
0,-5191.06,-2.48982,1.27731,0.853771,0.958349,5.35327,0.851073,1.45087,1,0,0
0,-5209.11,-5.591,1.30351,0.879914,0.944167,5.70057,0.83982,1.46471,1,0,0
0,-5197.1,-1.22475,1.29782,0.880917,0.954797,5.51177,0.847546,1.47694,1,0,0
0,-5189.2,-3.53668,1.29343,0.854793,1.04042,5.47758,0.846608,1.45157,1,0,0
0,-5192.36,-4.51896,1.30128,0.842599,0.910843,5.34155,0.850529,1.47268,1,0,0
0,-5197.42,-4.58842,1.2894,0.89217,0.978425,5.30015,0.839212,1.47261,1,0,0
0,-5189.9,-2.10808,1.2885,0.876243,0.94492,5.28144,0.855209,1.46082,1,0,0
0,-5205.49,-5.57095,1.29641,0.879935,0.862766,5.5054,0.850159,1.45591,1,0,0
0,-5200.4,-7.49981,1.27405,0.921031,0.961004,5.28859,0.852219,1.45294,1,0,0
0,-5188.63,-4.15778,1.31205,0.881687,1.01945,5.53239,0.857527,1.46305,1,0,0
0,-5196.53,-4.00511,1.28087,0.839904,0.939462,5.52264,0.844077,1.45896,1,0,0
0,-5188.52,-3.3093,1.30437,0.857689,0.936002,5.28577,0.855131,1.46082,1,0,0
0,-5191.47,-2.66128,1.27532,0.853379,0.964812,5.39159,0.85291,1.44957,1,0,0
0,-5194.25,-2.14502,1.29367,0.85565,0.936441,5.58984,0.850012,1.45353,1,0,0
0,-5195.42,-2.93482,1.29061,0.852711,0.912964,5.54086,0.852895,1.45288,1,0,0
0,-5213.89,-4.91976,1.28101,0.904206,0.95875,5.69081,0.850972,1.45727,1,0,0
0,-5189.91,-0.755408,1.28999,0.865152,0.997888,5.4697,0.848412,1.45646,1,0,0
0,-5194.28,-1.5295,1.28233,0.880984,0.965374,5.52773,0.854934,1.45193,1,0,0
0,-5194.71,-0.520761,1.29092,0.869283,0.946856,5.52045,0.847766,1.46132,1,0,0
0,-5199.68,-2.20366,1.28989,0.884636,0.938589,5.58764,0.849473,1.44846,1,0,0
0,-5190.54,-5.14048,1.30133,0.851739,0.947412,5.25318,0.859313,1.47331,1,0,0
0,-5191.56,-2.19127,1.28738,0.867266,0.91925,5.34854,0.854477,1.45485,1,0,0
0,-5192.44,-2.15689,1.30098,0.886189,0.994557,5.37886,0.844141,1.46877,1,0,0
0,-5191.34,-1.53724,1.28227,0.873616,1.00414,5.4698,0.856379,1.46285,1,0,0
0,-5190.94,-5.88868,1.29231,0.847393,0.977639,5.18418,0.844358,1.47548,1,0,0
0,-5192.23,-3.36135,1.27913,0.841098,0.945952,5.37453,0.851275,1.45537,1,0,0
0,-5193.09,-1.58252,1.30397,0.882798,0.97971,5.48287,0.849979,1.4778,1,0,0
0,-5194.37,-1.63838,1.29419,0.873452,0.961724,5.6153,0.851354,1.45187,1,0,0
0,-5194.3,-3.15694,1.29784,0.874577,0.937591,5.45735,0.841037,1.44711,1,0,0
0,-5188.99,-0.34046,1.294,0.86611,0.969134,5.40661,0.84954,1.4583,1,0,0
0,-5191.88,-9.13295,1.30713,0.840674,0.927534,5.1338,0.855298,1.46046,1,0,0
0,-5197.86,-1.05258,1.27687,0.877329,0.97742,5.47977,0.847174,1.46421,1,0,0
0,-5193.55,-1.70506,1.28899,0.876386,1.02524,5.53685,0.849845,1.46765,1,0,0
0,-5209.15,-5.73567,1.26117,0.855767,0.977202,5.50463,0.844541,1.48153,1,0,0
0,-5192.21,-4.39756,1.29923,0.863599,0.957057,5.59022,0.851032,1.43307,1,0,0
0,-5202.71,-4.14187,1.28702,0.859859,0.988267,5.59854,0.842348,1.48543,1,0,0
0,-5201.79,-2.59925,1.27092,0.882224,0.943543,5.44325,0.845365,1.45659,1,0,0
0,-5194.23,-3.73047,1.29036,0.883497,0.972985,5.28293,0.84028,1.47098,1,0,0
0,-5193.54,-4.78684,1.30425,0.871217,1.048,5.42708,0.844568,1.48111,1,0,0
0,-5197.64,-4.06486,1.28635,0.878853,0.889149,5.40544,0.85729,1.45701,1,0,0
0,-5187.86,-4.41589,1.31889,0.858628,0.964289,5.29922,0.84943,1.46147,1,0,0
0,-5190.36,-0.846892,1.29004,0.874935,1.01159,5.4525,0.851792,1.46306,1,0,0
0,-5189.12,-7.86969,1.29671,0.842606,1.03121,5.72226,0.85849,1.46489,1,0,0
0,-5200.17,-1.93581,1.2767,0.869084,0.957993,5.42511,0.848219,1.48162,1,0,0
0,-5189.73,-1.07156,1.28469,0.857711,0.969036,5.36559,0.851687,1.45894,1,0,0
0,-5191.49,-6.08506,1.27753,0.840072,0.993869,5.34746,0.859705,1.44944,1,0,0
0,-5191.09,-1.12905,1.28135,0.864951,1.00616,5.42933,0.851311,1.46161,1,0,0
0,-5203.24,-4.38852,1.26286,0.860161,0.963988,5.38409,0.851139,1.48016,1,0,0
0,-5203.46,-3.73762,1.27175,0.900927,0.943212,5.37577,0.85202,1.47012,1,0,0
0,-5203.2,-2.99938,1.27404,0.866546,0.942024,5.42325,0.844194,1.48002,1,0,0
0,-5188.41,-1.92165,1.29433,0.880355,0.998916,5.31347,0.85178,1.45301,1,0,0
0,-5202.99,-2.16761,1.27982,0.875486,0.92458,5.58769,0.851731,1.45764,1,0,0
0,-5193.3,-3.95288,1.29437,0.858035,0.984793,5.36244,0.855692,1.49152,1,0,0
0,-5189.37,-2.36134,1.29648,0.889568,1.0028,5.4415,0.857195,1.45576,1,0,0
0,-5191.7,-1.09873,1.28273,0.875866,0.951073,5.335,0.850603,1.45931,1,0,0
0,-5197.88,-1.43564,1.29042,0.870298,0.926872,5.47978,0.844536,1.46836,1,0,0
0,-5213.58,-4.25726,1.28311,0.892309,0.940487,5.55927,0.848669,1.49145,1,0,0
0,-5202.93,-2.35092,1.28803,0.869284,0.919411,5.51433,0.848298,1.48243,1,0,0
0,-5208.3,-4.07036,1.29124,0.90586,0.965634,5.51108,0.841523,1.47122,1,0,0
0,-5187.81,-2.58878,1.29988,0.853115,0.977608,5.4792,0.853318,1.44437,1,0,0
0,-5197.36,-6.3521,1.26176,0.861045,0.996017,5.26369,0.843986,1.45936,1,0,0
0,-5200.77,-3.31915,1.28063,0.891072,0.995394,5.38654,0.849788,1.48681,1,0,0
0,-5212.87,-6.15147,1.26311,0.85257,0.943228,5.55553,0.843395,1.47958,1,0,0
0,-5197.07,-9.37743,1.31609,0.894799,0.994665,5.76302,0.859792,1.46916,1,0,0
0,-5188.84,-1.98617,1.30201,0.848194,0.947436,5.41881,0.851291,1.46064,1,0,0
0,-5202.75,-3.43807,1.28392,0.904586,0.919857,5.39499,0.849532,1.4666,1,0,0
0,-5200.02,-2.80601,1.27973,0.880181,1.01428,5.56834,0.844149,1.46008,1,0,0
0,-5189.69,-2.73367,1.28066,0.852625,0.999192,5.32809,0.852684,1.45487,1,0,0
0,-5202.58,-3.78484,1.2935,0.863497,0.909289,5.66408,0.854304,1.46419,1,0,0
0,-5207.58,-3.96255,1.28439,0.869459,0.914966,5.69171,0.850742,1.45489,1,0,0
0,-5191.38,-3.42137,1.27632,0.854647,1.01046,5.48895,0.848693,1.44554,1,0,0
0,-5191.18,-1.64524,1.30843,0.868859,0.969856,5.52847,0.846773,1.46416,1,0,0
0,-5216.41,-4.91982,1.28668,0.898291,0.952871,5.58973,0.839493,1.47448,1,0,0
0,-5190.46,-1.31449,1.30018,0.857197,0.956812,5.47557,0.853363,1.47308,1,0,0
0,-5200.25,-4.29117,1.30116,0.868639,0.948632,5.67155,0.842338,1.45123,1,0,0
0,-5192.47,-3.62296,1.29366,0.864896,1.00226,5.50439,0.840469,1.44651,1,0,0
0,-5193.38,-1.11521,1.2963,0.889166,0.9393,5.40958,0.850765,1.46423,1,0,0
0,-5194.52,-4.81887,1.30103,0.87862,0.949417,5.52699,0.862621,1.48294,1,0,0
0,-5191.76,-2.28245,1.29402,0.86623,0.96292,5.52656,0.846778,1.4412,1,0,0
0,-5191.34,-2.66694,1.2996,0.885508,0.931959,5.31113,0.854171,1.47334,1,0,0
0,-5201.22,-3.54546,1.28949,0.872153,0.950987,5.4199,0.844443,1.49317,1,0,0
0,-5190.94,-5.58977,1.3048,0.858361,0.98333,5.70792,0.859707,1.46621,1,0,0
0,-5192.01,-1.22672,1.29803,0.88605,0.967238,5.45674,0.847894,1.45118,1,0,0
0,-5199.7,-2.85504,1.28,0.8597,0.903823,5.50113,0.853345,1.45994,1,0,0
0,-5190.79,-3.14891,1.29331,0.870027,0.971348,5.52094,0.851207,1.43427,1,0,0
0,-5193.87,-4.24743,1.27933,0.85832,0.959866,5.36334,0.838634,1.45464,1,0,0
0,-5208.84,-3.86046,1.28792,0.876678,0.973192,5.71326,0.845047,1.47591,1,0,0
0,-5193.01,-0.466182,1.28619,0.874821,0.972221,5.39987,0.850708,1.47225,1,0,0
0,-5194.6,-5.53934,1.2848,0.873039,0.932522,5.50313,0.855079,1.42766,1,0,0
0,-5193.55,-4.09267,1.29747,0.868624,1.03432,5.36667,0.844041,1.48197,1,0,0
0,-5191.6,-0.962031,1.28673,0.874711,0.966761,5.48825,0.851961,1.44841,1,0,0
0,-5197.36,-4.14489,1.3,0.858135,0.944686,5.72523,0.851754,1.45777,1,0,0
0,-5202.21,-5.01228,1.29213,0.893431,0.993524,5.52721,0.854448,1.49607,1,0,0
0,-5197.42,-1.60967,1.27353,0.864616,0.940934,5.43159,0.848975,1.46319,1,0,0
0,-5192.68,-1.86854,1.28088,0.870554,0.934279,5.30625,0.8516,1.46319,1,0,0
0,-5193.65,-7.92254,1.276,0.85419,0.899135,5.16864,0.84681,1.45409,1,0,0
0,-5194.3,-1.50909,1.2946,0.87974,0.945622,5.50107,0.846797,1.44811,1,0,0
0,-5189.94,-1.1465,1.30343,0.886125,0.978731,5.40673,0.850315,1.4627,1,0,0
0,-5209.63,-3.63341,1.29117,0.896126,0.930318,5.57388,0.850585,1.48414,1,0,0
0,-5192.39,-5.8602,1.2987,0.895527,0.967101,5.19625,0.85327,1.48402,1,0,0
0,-5188.19,-2.84228,1.28914,0.856552,1.01302,5.35275,0.855971,1.45297,1,0,0
0,-5193.65,-2.04464,1.28642,0.886738,0.972111,5.49351,0.859095,1.46611,1,0,0
0,-5191.96,-1.37923,1.28931,0.88937,0.988266,5.45842,0.851929,1.45107,1,0,0
0,-5215.97,-3.72288,1.27882,0.885849,0.929085,5.62576,0.843475,1.46778,1,0,0
0,-5194.42,-3.3468,1.2966,0.843935,0.965081,5.55533,0.845927,1.47852,1,0,0
0,-5194.58,-7.89275,1.32114,0.869338,1.03613,5.65908,0.845898,1.477,1,0,0
0,-5198.72,-7.73705,1.28478,0.826583,0.906322,5.46615,0.858748,1.46135,1,0,0
0,-5191.72,-2.11341,1.30269,0.882677,0.933574,5.37705,0.845358,1.45723,1,0,0
0,-5196.09,-1.32286,1.28446,0.869936,0.931202,5.45052,0.8452,1.4583,1,0,0
0,-5195.83,-2.52752,1.30359,0.861326,0.935258,5.6142,0.847415,1.4626,1,0,0
0,-5192.15,-2.48825,1.27634,0.854137,0.956202,5.42649,0.855073,1.45187,1,0,0
0,-5188.96,-2.94376,1.30071,0.868227,1.03655,5.3664,0.847389,1.45685,1,0,0
0,-5208.8,-5.21904,1.26974,0.861096,0.905899,5.45396,0.854121,1.48448,1,0,0
0,-5202.82,-1.6289,1.27577,0.879711,0.939287,5.46653,0.848351,1.47278,1,0,0
0,-5201.49,-4.22082,1.30044,0.866836,0.925213,5.54823,0.850896,1.49305,1,0,0
0,-5189.82,-2.21697,1.3057,0.880537,1.00933,5.51691,0.854274,1.46921,1,0,0
0,-5190.36,-0.266113,1.29395,0.862642,0.97097,5.4617,0.84948,1.4657,1,0,0
0,-5188.13,-1.74014,1.29285,0.872155,1.00244,5.31005,0.851926,1.45561,1,0,0
0,-5189.2,-1.40967,1.29768,0.879572,0.97652,5.39331,0.848789,1.44761,1,0,0
0,-5213.96,-8.06435,1.28534,0.865033,0.887371,5.68905,0.844238,1.43936,1,0,0
0,-5197.68,-3.25376,1.2748,0.894857,0.993484,5.48913,0.851139,1.44737,1,0,0
0,-5190.97,-2.90483,1.30428,0.862329,0.937729,5.38164,0.841834,1.46678,1,0,0
0,-5192.52,-0.788268,1.28312,0.878769,0.999259,5.45466,0.851998,1.46243,1,0,0
0,-5188.88,-6.96229,1.30401,0.862594,1.01857,5.37477,0.866295,1.46503,1,0,0
0,-5196.34,-3.24229,1.29619,0.891448,0.902816,5.38278,0.854129,1.46828,1,0,0
0,-5188.14,-3.92693,1.30258,0.846902,0.972652,5.48185,0.858974,1.45076,1,0,0
0,-5188.44,-1.48844,1.29424,0.861552,0.962306,5.43884,0.854264,1.4475,1,0,0
0,-5188.45,-1.80317,1.29572,0.881932,0.996872,5.35812,0.856449,1.46079,1,0,0
0,-5190.57,-0.983846,1.28938,0.881771,1.00326,5.40119,0.853004,1.46416,1,0,0
0,-5197.71,-5.04663,1.27219,0.871062,0.964244,5.43392,0.840176,1.44116,1,0,0
0,-5194.03,-2.82866,1.29429,0.857409,0.957888,5.51125,0.857229,1.48365,1,0,0
0,-5193.12,-2.29319,1.30283,0.862637,0.92618,5.56113,0.852896,1.45534,1,0,0
0,-5193.47,-1.45127,1.29441,0.882412,0.942259,5.39123,0.844278,1.46013,1,0,0
0,-5196.18,-6.31372,1.27059,0.894519,1.01609,5.34777,0.847832,1.4383,1,0,0
0,-5192.13,-1.57026,1.28327,0.885521,0.95714,5.36832,0.855634,1.45886,1,0,0
0,-5187.82,-3.73864,1.30175,0.851148,0.977388,5.23535,0.849413,1.45929,1,0,0
0,-5198.97,-1.32624,1.29084,0.883969,0.952587,5.59776,0.84994,1.45861,1,0,0
0,-5188.81,-1.13034,1.2949,0.869465,0.999349,5.35269,0.84766,1.46112,1,0,0
0,-5191.18,-0.623809,1.29514,0.863466,0.946842,5.43858,0.852539,1.46988,1,0,0
0,-5193.13,-3.02776,1.27284,0.868652,1.00283,5.3944,0.846579,1.44807,1,0,0
0,-5191.87,-6.7232,1.29578,0.907623,0.973779,5.4108,0.864278,1.45343,1,0,0
0,-5199.07,-1.81921,1.28946,0.894794,0.981496,5.55619,0.852288,1.47155,1,0,0
0,-5190.54,-1.47329,1.28769,0.86459,0.955206,5.29649,0.848341,1.46747,1,0,0
0,-5195.43,-0.93522,1.29461,0.876184,0.925825,5.47651,0.848086,1.46258,1,0,0
0,-5195.48,-1.30634,1.29195,0.8618,0.934282,5.52771,0.853099,1.47259,1,0,0
