"","lp__","lp_approx__","I","m","lam","gamma","beta","stay","alpha","k","tau",".chain",".iteration",".draw","Chain"
"1729",-1029.74,-3.76664,1.8029,0.964451,0.440682,2.67606,0.632479,0.882323,1.47871,1,0,1,1729,1,1
"1730",-1025.71,-2.56821,1.84486,0.994632,0.283622,2.67367,0.631501,0.980545,1.46416,1,0,1,1730,1,1
"1731",-1029.72,-6.96587,1.86363,1.03442,0.512894,2.6808,0.646853,0.901882,1.49067,1,0,1,1731,1,1
"1732",-1028.74,-2.63028,1.84525,0.986319,0.389983,2.61052,0.628611,0.930178,1.51618,1,0,1,1732,1,1
"1733",-1026.72,-1.39739,1.84582,0.994141,0.333386,2.59823,0.623732,0.95205,1.48602,1,0,1,1733,1,1
"1734",-1023.51,-4.67483,1.78811,0.983728,0.43764,2.82246,0.663029,0.905085,1.48082,1,0,1,1734,1,1
"1735",-1023.38,-2.31916,1.82747,0.998474,0.352597,2.70326,0.541941,0.937662,1.47135,1,0,1,1735,1,1
"1736",-1026.82,-2.97981,1.85656,0.99196,0.345759,2.61363,0.580294,0.922691,1.51302,1,0,1,1736,1,1
"1737",-1032.68,-3.09586,1.84222,0.944078,0.358218,2.6491,0.66735,0.913111,1.48856,1,0,1,1737,1,1
"1738",-1024.52,-2.70632,1.8216,1.04218,0.376716,2.75154,0.599182,1.00152,1.47415,1,0,1,1738,1,1
"1739",-1032.48,-3.53805,1.8385,0.989575,0.330635,2.62694,0.68668,0.891359,1.46079,1,0,1,1739,1,1
"1740",-1026.05,-1.9464,1.88178,1.00151,0.380539,2.73984,0.63986,0.951418,1.46278,1,0,1,1740,1,1
"1741",-1024.58,-2.27512,1.8264,1.01167,0.316922,2.7363,0.649095,0.932994,1.44223,1,0,1,1741,1,1
"1742",-1024.46,-2.5753,1.82185,0.954362,0.410537,2.80328,0.613241,0.949985,1.49512,1,0,1,1742,1,1
"1743",-1032.2,-3.93527,1.88727,0.972297,0.366632,2.73334,0.671281,0.899522,1.45792,1,0,1,1743,1,1
"1744",-1023.3,-1.15293,1.85498,0.988081,0.31664,2.75445,0.619622,0.933228,1.48146,1,0,1,1744,1,1
"1745",-1027.86,-4.02134,1.81543,1.01506,0.351559,2.7948,0.602523,1.02768,1.5104,1,0,1,1745,1,1
"1746",-1027.43,-2.11295,1.81691,0.945358,0.389625,2.68625,0.604906,0.983866,1.47394,1,0,1,1746,1,1
"1747",-1025.02,-2.10211,1.83691,0.954023,0.374996,2.76478,0.585238,0.975703,1.493,1,0,1,1747,1,1
"1748",-1024.89,-1.37352,1.8453,0.996904,0.434239,2.72465,0.605335,0.951782,1.47549,1,0,1,1748,1,1
"1749",-1026.57,-1.37073,1.85089,1.0043,0.384681,2.65401,0.65395,0.925894,1.48601,1,0,1,1749,1,1
"1750",-1034.72,-4.38541,1.88043,0.961144,0.448559,2.68595,0.624782,1.00041,1.466,1,0,1,1750,1,1
"1751",-1024.92,-5.49634,1.83931,0.949374,0.308074,2.86515,0.623031,0.905354,1.44255,1,0,1,1751,1,1
"1752",-1026.55,-4.30849,1.81741,1.02811,0.315204,2.66757,0.638198,0.904912,1.42839,1,0,1,1752,1,1
"1753",-1026.92,-3.20346,1.87006,0.973901,0.330767,2.68038,0.57157,0.903202,1.50043,1,0,1,1753,1,1
"1754",-1030,-3.2657,1.81508,0.963992,0.380683,2.64707,0.616927,0.87368,1.45211,1,0,1,1754,1,1
"1755",-1028.81,-3.32131,1.83376,0.998207,0.327458,2.67843,0.658689,0.870501,1.45452,1,0,1,1755,1,1
"1756",-1024.44,-1.63893,1.85504,1.00352,0.333415,2.71788,0.63996,1.00163,1.47266,1,0,1,1756,1,1
"1757",-1025.19,-2.14965,1.8317,0.995425,0.399097,2.75186,0.553198,0.937063,1.47692,1,0,1,1757,1,1
"1758",-1022.91,-1.89661,1.78799,1.00858,0.330122,2.68609,0.614248,0.97664,1.49102,1,0,1,1758,1,1
"1759",-1030.68,-3.46514,1.87101,0.955003,0.373218,2.6483,0.595054,0.939202,1.51459,1,0,1,1759,1,1
"1760",-1024.78,-2.37927,1.8744,1.00627,0.336452,2.68189,0.567855,0.948765,1.46217,1,0,1,1760,1,1
"1761",-1022.41,-1.10069,1.83617,1.01085,0.36165,2.72556,0.619253,0.974539,1.50226,1,0,1,1761,1,1
"1762",-1036.75,-3.96022,1.86508,0.955689,0.412216,2.61643,0.673983,0.925184,1.48468,1,0,1,1762,1,1
"1763",-1022.24,-0.361329,1.83052,0.99217,0.350118,2.70829,0.586809,0.950948,1.47762,1,0,1,1763,1,1
"1764",-1026.57,-3.33855,1.89068,1.01347,0.350088,2.67595,0.599563,0.90681,1.49916,1,0,1,1764,1,1
"1765",-1028.24,-6.90935,1.82855,1.02494,0.357516,2.64193,0.585277,0.874114,1.41119,1,0,1,1765,1,1
"1766",-1024.99,-2.15438,1.80051,0.991692,0.403581,2.69374,0.675382,0.932004,1.46891,1,0,1,1766,1,1
"1767",-1025.36,-2.2809,1.83007,1.01518,0.341071,2.71616,0.653394,0.884917,1.46385,1,0,1,1767,1,1
"1768",-1030.37,-3.08619,1.81947,0.958161,0.351835,2.59486,0.61724,0.993447,1.44807,1,0,1,1768,1,1
"1769",-1059.2,-4.41595,1.83082,1.05047,0.404958,2.81671,0.583608,0.962654,1.45119,1,0,1,1769,1,1
"1770",-1032.27,-7.53102,1.83137,1.00715,0.363451,2.50264,0.593044,1.05875,1.46021,1,0,1,1770,1,1
"1771",-1026.35,-2.92051,1.86595,1.0321,0.398145,2.63648,0.595552,0.924305,1.45815,1,0,1,1771,1,1
"1772",-1058.91,-3.72288,1.80438,1.04645,0.381279,2.80428,0.600084,0.907085,1.48742,1,0,1,1772,1,1
"1773",-1039.49,-7.48946,1.92254,0.979314,0.353374,2.64134,0.615464,0.860148,1.45981,1,0,1,1773,1,1
"1774",-1028.89,-4.88013,1.88399,1.02585,0.46045,2.66556,0.641924,0.938485,1.49618,1,0,1,1774,1,1
"1775",-1022.12,-2.16817,1.82609,0.978703,0.37095,2.85467,0.615662,0.978053,1.47727,1,0,1,1775,1,1
"1776",-1025.09,-4.6305,1.81935,1.02778,0.422225,2.84434,0.654881,0.894324,1.4686,1,0,1,1776,1,1
"1777",-1024.35,-1.79593,1.83035,1.02102,0.386606,2.61281,0.615017,0.943525,1.49724,1,0,1,1777,1,1
"1778",-1026.09,-3.24644,1.82421,0.979187,0.34642,2.62576,0.547423,0.907024,1.46262,1,0,1,1778,1,1
"1779",-1025.27,-3.40001,1.77622,1.01463,0.353215,2.6568,0.601936,0.915773,1.50738,1,0,1,1779,1,1
"1780",-1027.02,-4.01341,1.78872,0.995729,0.396132,2.57392,0.593525,0.948724,1.44087,1,0,1,1780,1,1
"1781",-1025.37,-3.31959,1.832,0.970529,0.334872,2.80953,0.693348,0.927528,1.46821,1,0,1,1781,1,1
"1782",-1023,-2.12444,1.83578,1.04097,0.381115,2.73473,0.61342,0.92151,1.4948,1,0,1,1782,1,1
"1783",-1026.58,-3.76194,1.81914,1.00016,0.294403,2.76216,0.5917,0.928664,1.52059,1,0,1,1783,1,1
"1784",-1026.7,-5.96906,1.88772,0.991121,0.30616,2.71834,0.564998,0.909836,1.52355,1,0,1,1784,1,1
"1785",-1028.11,-5.83162,1.81563,1.05162,0.453438,2.65914,0.571151,0.930529,1.50751,1,0,1,1785,1,1
"1786",-1035.73,-7.85937,1.89881,0.97678,0.4328,2.62828,0.604241,0.998595,1.53468,1,0,1,1786,1,1
"1787",-1029.18,-4.35,1.82926,1.00432,0.341284,2.49521,0.600504,0.930551,1.48587,1,0,1,1787,1,1
"1788",-1025.25,-3.35243,1.81137,0.994769,0.351202,2.83578,0.671391,0.923625,1.5028,1,0,1,1788,1,1
"1789",-1028.12,-3.88104,1.80944,0.954208,0.384974,2.70321,0.572165,0.886306,1.44844,1,0,1,1789,1,1
"1790",-1024.87,-2.57951,1.84587,0.997143,0.400677,2.77417,0.575942,1.00106,1.45966,1,0,1,1790,1,1
"1791",-1063.09,-8.27041,1.8373,1.09923,0.332025,2.75987,0.61874,0.884743,1.49212,1,0,1,1791,1,1
"1792",-1060.1,-5.54039,1.83356,1.00694,0.29134,2.88389,0.55837,0.966356,1.46928,1,0,1,1792,1,1
"1793",-1023.24,-2.3791,1.82456,1.03287,0.355216,2.66022,0.599832,0.949842,1.51157,1,0,1,1793,1,1
"1794",-1023.79,-1.72345,1.85444,0.973926,0.352862,2.78207,0.613027,0.992131,1.46199,1,0,1,1794,1,1
"1795",-1023.7,-2.04541,1.84544,1.01053,0.368771,2.77039,0.56873,0.951298,1.49909,1,0,1,1795,1,1
"1796",-1027.11,-3.16245,1.83156,0.956926,0.379693,2.73016,0.591669,1.02118,1.45159,1,0,1,1796,1,1
"1797",-1028.35,-1.88074,1.82858,0.987956,0.4288,2.61018,0.62283,0.96518,1.47647,1,0,1,1797,1,1
"1798",-1026.24,-3.71136,1.83394,0.94955,0.368995,2.78968,0.633766,0.979689,1.43338,1,0,1,1798,1,1
"1799",-1032.9,-7.80952,1.84815,0.960484,0.30303,2.72621,0.63981,0.844859,1.52745,1,0,1,1799,1,1
"1800",-1023.66,-1.95152,1.80985,0.999578,0.349252,2.78548,0.623552,0.972966,1.5084,1,0,1,1800,1,1
"1801",-1026,-3.81693,1.82998,1.02225,0.450463,2.69794,0.666708,0.90456,1.46039,1,0,1,1801,1,1
"1802",-1025.67,-4.89661,1.74903,1.00497,0.423905,2.68022,0.599026,0.937629,1.47709,1,0,1,1802,1,1
"1803",-1023.43,-2.56781,1.87078,1.0006,0.408571,2.80233,0.648318,0.947544,1.48394,1,0,1,1803,1,1
"1804",-1030.11,-5.1829,1.8206,0.95216,0.304765,2.64727,0.607768,0.961218,1.41914,1,0,1,1804,1,1
"1805",-1050.3,-8.28529,1.77695,0.99395,0.240441,2.74953,0.645077,1.00147,1.48486,1,0,1,1805,1,1
"1806",-1025.16,-0.730804,1.82367,0.969285,0.392623,2.70231,0.633034,0.933724,1.47695,1,0,1,1806,1,1
"1807",-1025.69,-2.29565,1.84759,1.03529,0.352424,2.79767,0.589804,0.935464,1.4819,1,0,1,1807,1,1
"1808",-1024.52,-3.27596,1.81942,0.99782,0.281475,2.60563,0.589978,0.933492,1.46835,1,0,1,1808,1,1
"1809",-1025.52,-2.55978,1.79549,1.00899,0.339001,2.65819,0.644398,0.907274,1.50286,1,0,1,1809,1,1
"1810",-1026.65,-4.18274,1.778,0.9747,0.388407,2.76256,0.620389,0.932048,1.5236,1,0,1,1810,1,1
"1811",-1023.2,-1.78536,1.80318,0.990843,0.337618,2.6905,0.619032,1.0002,1.49778,1,0,1,1811,1,1
"1812",-1022.13,-0.978626,1.79141,0.994781,0.366748,2.71737,0.609232,0.957927,1.4836,1,0,1,1812,1,1
"1813",-1033.73,-3.83098,1.83742,0.969349,0.347647,2.52356,0.634903,0.9867,1.46952,1,0,1,1813,1,1
"1814",-1029.5,-7.68189,1.78095,1.01163,0.310174,2.70694,0.657709,1.07494,1.4986,1,0,1,1814,1,1
"1815",-1024.46,-1.13212,1.8163,0.967696,0.377218,2.70558,0.637983,0.986543,1.47549,1,0,1,1815,1,1
"1816",-1025.37,-3.1353,1.79851,0.957356,0.306234,2.72563,0.643821,0.919639,1.45273,1,0,1,1816,1,1
"1817",-1026.59,-5.61224,1.7817,1.01747,0.401269,2.63126,0.557597,1.02521,1.47983,1,0,1,1817,1,1
"1818",-1024.78,-2.67481,1.84298,0.982645,0.414696,2.79363,0.59879,1.00642,1.48868,1,0,1,1818,1,1
"1819",-1021.8,-1.03884,1.80285,0.976168,0.347891,2.75914,0.602944,0.961173,1.46632,1,0,1,1819,1,1
"1820",-1031.54,-2.77788,1.8114,0.943926,0.368361,2.60403,0.643671,0.937471,1.47474,1,0,1,1820,1,1
"1821",-1022.98,-3.28166,1.81987,1.04732,0.381041,2.66857,0.607312,0.942294,1.43902,1,0,1,1821,1,1
"1822",-1022.99,-2.19641,1.80795,0.994454,0.350052,2.76187,0.648723,0.947085,1.43783,1,0,1,1822,1,1
"1823",-1025.43,-0.710188,1.82434,0.992422,0.356373,2.64828,0.641711,0.931921,1.46332,1,0,1,1823,1,1
"1824",-1031.46,-5.24119,1.83266,1.00554,0.274682,2.63645,0.701278,0.953129,1.46426,1,0,1,1824,1,1
"1825",-1028.7,-2.83538,1.85039,0.994576,0.346586,2.58104,0.605679,0.897518,1.49785,1,0,1,1825,1,1
"1826",-1027.7,-2.32052,1.83034,0.971944,0.382911,2.628,0.557747,0.954578,1.46452,1,0,1,1826,1,1
"1827",-1021.96,-0.945318,1.82078,0.973553,0.33864,2.78406,0.62645,0.951707,1.46959,1,0,1,1827,1,1
"1828",-1023.31,-1.93218,1.83963,0.983459,0.35981,2.77909,0.587213,1.0063,1.48624,1,0,1,1828,1,1
"1829",-1047.29,-4.16139,1.84791,1.03992,0.300283,2.77573,0.576804,0.98661,1.48836,1,0,1,1829,1,1
"1830",-1026.82,-4.60858,1.86955,0.969588,0.337057,2.7804,0.570799,0.872275,1.45845,1,0,1,1830,1,1
"1831",-1021.57,-1.22702,1.79974,0.988936,0.375034,2.76658,0.619232,0.972433,1.46243,1,0,1,1831,1,1
"1832",-1027.06,-3.49297,1.85758,1.00568,0.276546,2.6615,0.627665,0.969448,1.45506,1,0,1,1832,1,1
"1833",-1029.32,-4.38233,1.83115,0.996072,0.39315,2.54075,0.549499,0.949417,1.47376,1,0,1,1833,1,1
"1834",-1033.76,-3.44167,1.86042,0.95605,0.431609,2.65515,0.642631,0.905177,1.4869,1,0,1,1834,1,1
"1835",-1026.11,-4.58441,1.79847,0.991765,0.350321,2.64826,0.561648,1.00521,1.51924,1,0,1,1835,1,1
"1836",-1023.96,-1.50356,1.81113,0.98928,0.389769,2.68843,0.628563,0.994122,1.45477,1,0,1,1836,1,1
"1837",-1024.42,-1.14394,1.82916,1.0055,0.375915,2.69984,0.655339,0.911856,1.46698,1,0,1,1837,1,1
"1838",-1028.97,-6.82839,1.9201,1.03618,0.344595,2.79535,0.660497,0.917658,1.47651,1,0,1,1838,1,1
"1839",-1025.29,-2.35728,1.79601,0.977398,0.368041,2.65105,0.591825,0.91139,1.44775,1,0,1,1839,1,1
"1840",-1029.88,-6.45925,1.84243,1.00719,0.367024,2.69603,0.608068,0.93095,1.39428,1,0,1,1840,1,1
"1841",-1031.57,-5.52804,1.81104,0.937832,0.305341,2.5555,0.610288,0.988212,1.49031,1,0,1,1841,1,1
"1842",-1059.42,-4.99092,1.76075,1.00991,0.345537,2.84578,0.644025,0.9269,1.48585,1,0,1,1842,1,1
"1843",-1024.56,-2.43916,1.82832,0.986305,0.312209,2.74721,0.642069,0.957078,1.43664,1,0,1,1843,1,1
"1844",-1033.26,-3.83817,1.863,0.942148,0.328919,2.5963,0.585406,0.929076,1.47011,1,0,1,1844,1,1
"1845",-1028.17,-2.26454,1.83315,0.949036,0.386854,2.7047,0.62728,0.992995,1.45656,1,0,1,1845,1,1
"1846",-1024.11,-2.45854,1.78715,0.976144,0.330051,2.69095,0.600936,0.896658,1.46499,1,0,1,1846,1,1
"1847",-1027.54,-2.53383,1.8394,1.00183,0.345426,2.57512,0.593719,0.937637,1.44727,1,0,1,1847,1,1
"1848",-1029.47,-2.22386,1.83243,0.993052,0.41572,2.60981,0.630008,0.909175,1.45882,1,0,1,1848,1,1
"1849",-1028.31,-3.43946,1.87493,0.991565,0.283772,2.6802,0.642392,0.924703,1.48787,1,0,1,1849,1,1
"1850",-1027.84,-7.55466,1.81345,0.939415,0.319663,2.71521,0.53026,0.909503,1.43201,1,0,1,1850,1,1
"1851",-1026.69,-4.07683,1.80646,1.02419,0.400549,2.53274,0.602563,0.928452,1.4741,1,0,1,1851,1,1
"1852",-1034.42,-4.98772,1.84965,0.966495,0.327942,2.62366,0.706553,0.928609,1.50971,1,0,1,1852,1,1
"1853",-1032.22,-3.89486,1.87376,0.988988,0.322247,2.66097,0.642152,0.969519,1.42848,1,0,1,1853,1,1
"1854",-1026.44,-4.77462,1.79107,0.953925,0.35923,2.80499,0.542776,0.957668,1.46885,1,0,1,1854,1,1
"1855",-1022.9,-1.81358,1.80997,1.01587,0.320283,2.63539,0.603826,0.954989,1.4946,1,0,1,1855,1,1
"1856",-1036.94,-4.68057,1.89402,0.966439,0.373562,2.61086,0.604392,0.885309,1.46353,1,0,1,1856,1,1
"1857",-1022.69,-1.80242,1.82416,0.997459,0.325202,2.69647,0.564316,0.913589,1.47747,1,0,1,1857,1,1
"1858",-1023.1,-0.559646,1.82119,0.989717,0.375467,2.69746,0.630409,0.968358,1.49268,1,0,1,1858,1,1
"1859",-1023.36,-4.03743,1.84978,1.05191,0.426993,2.75046,0.625006,0.966479,1.50027,1,0,1,1859,1,1
"1860",-1023.83,-1.4476,1.83443,0.975655,0.369029,2.75709,0.590267,0.935605,1.50513,1,0,1,1860,1,1
"1861",-1036.93,-6.31179,1.86223,0.936098,0.30379,2.61456,0.678309,0.921311,1.50591,1,0,1,1861,1,1
"1862",-1024.6,-1.95731,1.83339,0.972586,0.328603,2.65078,0.560816,0.949232,1.47086,1,0,1,1862,1,1
"1863",-1022.75,-2.13634,1.79147,0.974816,0.311659,2.71015,0.58603,0.960347,1.48326,1,0,1,1863,1,1
"1864",-1023.84,-2.09867,1.81826,1.00338,0.420757,2.74017,0.614368,0.948271,1.51027,1,0,1,1864,1,1
"1865",-1025.8,-1.56141,1.81661,0.984046,0.380975,2.62364,0.57571,0.927153,1.47316,1,0,1,1865,1,1
"1866",-1033.63,-6.57068,1.86969,1.01546,0.465203,2.64915,0.679937,1.02174,1.46094,1,0,1,1866,1,1
"1867",-1028.4,-1.9448,1.84904,1.00278,0.325748,2.59706,0.646677,0.931616,1.47473,1,0,1,1867,1,1
"1868",-1030.55,-5.20574,1.91954,0.971138,0.344003,2.77937,0.637717,0.977644,1.47188,1,0,1,1868,1,1
"1869",-1058.87,-8.05001,1.80998,1.09415,0.355812,2.79405,0.589325,0.988201,1.44745,1,0,1,1869,1,1
"1870",-1036.21,-6.37964,1.79964,0.993327,0.379587,2.54592,0.70399,0.887468,1.46738,1,0,1,1870,1,1
"1871",-1021.88,-0.947239,1.82025,1.00602,0.390401,2.73707,0.625713,0.972334,1.45881,1,0,1,1871,1,1
"1872",-1029.17,-3.40267,1.85112,0.983125,0.327975,2.68456,0.646512,1.01279,1.43736,1,0,1,1872,1,1
"1873",-1027.52,-5.19357,1.81391,0.961568,0.339539,2.76459,0.63837,0.868011,1.43056,1,0,1,1873,1,1
"1874",-1027.07,-3.86842,1.78783,1.00895,0.376,2.72033,0.554223,0.983758,1.50418,1,0,1,1874,1,1
"1875",-1022.96,-3.36942,1.81815,0.975367,0.369698,2.82617,0.646135,1.02262,1.4839,1,0,1,1875,1,1
"1876",-1025.51,-4.13227,1.82571,0.951856,0.372804,2.85886,0.566747,0.918996,1.48295,1,0,1,1876,1,1
"1877",-1034.89,-3.92665,1.87996,0.98366,0.416463,2.57549,0.635492,0.927873,1.49292,1,0,1,1877,1,1
"1878",-1037.05,-7.91048,1.8625,1.01964,0.464277,2.53159,0.618446,0.867108,1.48076,1,0,1,1878,1,1
"1879",-1026.12,-4.01763,1.86498,0.964381,0.381234,2.82884,0.573186,0.894934,1.47001,1,0,1,1879,1,1
"1880",-1028.29,-2.10422,1.83868,0.986331,0.409848,2.64765,0.58649,0.928789,1.44593,1,0,1,1880,1,1
"1881",-1023.41,-3.28402,1.84618,1.05324,0.4076,2.6987,0.588475,0.946064,1.4604,1,0,1,1881,1,1
"1882",-1035.25,-3.4874,1.87026,0.946488,0.366246,2.65516,0.645023,0.973236,1.44717,1,0,1,1882,1,1
"1883",-1029.52,-7.59432,1.73489,1.00726,0.396105,2.64772,0.630938,0.908278,1.51254,1,0,1,1883,1,1
"1884",-1026.43,-4.95037,1.78913,1.05655,0.312526,2.62089,0.646081,0.964626,1.4785,1,0,1,1884,1,1
"1885",-1022.96,-1.82612,1.8287,1.02291,0.384227,2.74687,0.663397,0.923171,1.48435,1,0,1,1885,1,1
"1886",-1027.25,-4.15184,1.85478,0.983069,0.320943,2.65588,0.564282,1.01708,1.44653,1,0,1,1886,1,1
"1887",-1030.7,-4.02602,1.85345,1.01001,0.376475,2.63155,0.692607,0.90967,1.50581,1,0,1,1887,1,1
"1888",-1023.76,-1.87463,1.79232,0.996966,0.385493,2.63393,0.61268,0.978837,1.46102,1,0,1,1888,1,1
"1889",-1027.54,-6.80274,1.75145,0.960704,0.303128,2.67819,0.591135,0.982553,1.5115,1,0,1,1889,1,1
"1890",-1024.51,-3.422,1.81086,0.973396,0.281288,2.72485,0.636633,0.995262,1.46123,1,0,1,1890,1,1
"1891",-1058.67,-5.27224,1.81134,1.01973,0.413363,2.89938,0.627915,0.89236,1.48308,1,0,1,1891,1,1
"1892",-1028.28,-4.81417,1.83306,0.930634,0.379349,2.78472,0.565994,0.938201,1.44496,1,0,1,1892,1,1
"1893",-1022.22,-1.07471,1.84202,1.02061,0.342004,2.76242,0.600621,0.95775,1.48197,1,0,1,1893,1,1
"1894",-1028.33,-2.37851,1.82405,0.964053,0.344499,2.59222,0.593479,0.979613,1.4587,1,0,1,1894,1,1
"1895",-1024.08,-3.96052,1.85508,0.98093,0.293394,2.67781,0.551315,0.962615,1.49737,1,0,1,1895,1,1
"1896",-1027.21,-1.46219,1.86251,0.984498,0.394975,2.70785,0.619748,0.9532,1.44953,1,0,1,1896,1,1
"1897",-1024.38,-1.12458,1.81007,0.979617,0.357438,2.65646,0.597406,0.936362,1.49833,1,0,1,1897,1,1
"1898",-1024.06,-2.23804,1.82456,0.987147,0.306917,2.72175,0.636975,1.00755,1.46149,1,0,1,1898,1,1
"1899",-1028.7,-3.63811,1.78796,0.973119,0.353845,2.85809,0.599541,0.937245,1.49877,1,0,1,1899,1,1
"1900",-1037.38,-5.31733,1.834,0.938164,0.412016,2.60391,0.589736,0.884557,1.45206,1,0,1,1900,1,1
"1901",-1024.12,-3.28056,1.806,1.03757,0.360334,2.67852,0.655491,0.990418,1.50305,1,0,1,1901,1,1
"1902",-1042.13,-7.37366,1.86283,0.929359,0.407219,2.592,0.680858,1.01688,1.48674,1,0,1,1902,1,1
"1903",-1027.35,-3.71212,1.84054,0.956524,0.414012,2.77366,0.693736,0.954701,1.47776,1,0,1,1903,1,1
"1904",-1023.66,-1.10006,1.82531,0.98308,0.338134,2.73759,0.635187,0.920185,1.45251,1,0,1,1904,1,1
"1905",-1040.94,-12.819,1.82565,1.02786,0.350472,2.63638,0.710075,0.794147,1.45314,1,0,1,1905,1,1
"1906",-1032.51,-6.30076,1.84343,0.990687,0.331304,2.50626,0.576533,1.0005,1.44044,1,0,1,1906,1,1
"1907",-1030.7,-2.65175,1.84799,0.978539,0.4191,2.6687,0.634326,0.948081,1.43589,1,0,1,1907,1,1
"1908",-1029.43,-4.16024,1.83964,0.941849,0.391224,2.74115,0.546095,0.960122,1.46024,1,0,1,1908,1,1
"1909",-1027.54,-3.55346,1.85642,0.997936,0.340953,2.71438,0.613286,0.928846,1.41848,1,0,1,1909,1,1
"1910",-1031.97,-3.42521,1.857,0.999557,0.449322,2.59728,0.625767,0.978131,1.46398,1,0,1,1910,1,1
"1911",-1023.99,-2.10441,1.79311,0.991308,0.386951,2.65402,0.599246,1.0009,1.48057,1,0,1,1911,1,1
"1912",-1025,-1.90023,1.85268,1.03017,0.336652,2.64604,0.631513,0.958748,1.45921,1,0,1,1912,1,1
"1913",-1032.95,-6.23977,1.79451,0.921676,0.315799,2.58658,0.597964,0.909117,1.46866,1,0,1,1913,1,1
"1914",-1031.82,-4.07521,1.85976,0.977218,0.376323,2.54725,0.560844,0.964661,1.47836,1,0,1,1914,1,1
"1915",-1027.82,-2.41543,1.85761,0.986868,0.410214,2.67565,0.632487,0.912194,1.50824,1,0,1,1915,1,1
"1916",-1025.73,-5.57815,1.85425,0.987223,0.333228,2.80435,0.558577,0.958697,1.41861,1,0,1,1916,1,1
"1917",-1022.56,-1.15717,1.7954,0.98479,0.3554,2.70874,0.621678,0.93618,1.4544,1,0,1,1917,1,1
"1918",-1023.58,-1.6006,1.87518,1.00033,0.334861,2.73474,0.594272,0.945734,1.48623,1,0,1,1918,1,1
"1919",-1028,-2.90822,1.82622,0.989163,0.356625,2.65254,0.625737,0.927095,1.42298,1,0,1,1919,1,1
"1920",-1030.69,-4.20127,1.85095,0.968505,0.494849,2.74135,0.624106,0.922656,1.47338,1,0,1,1920,1,1
"1921",-1031.93,-4.97851,1.79264,1.05424,0.358248,2.7224,0.683244,0.914967,1.49112,1,0,1,1921,1,1
"1922",-1023.58,-1.16777,1.81781,1.00246,0.324566,2.73327,0.641652,0.915672,1.48382,1,0,1,1922,1,1
"1923",-1035.71,-6.15129,1.83205,0.942697,0.500853,2.68785,0.604997,0.995735,1.49468,1,0,1,1923,1,1
"1924",-1032.28,-3.79325,1.8373,0.96128,0.364287,2.61341,0.650057,1.03294,1.46555,1,0,1,1924,1,1
"1925",-1035.76,-8.2798,1.85662,0.925748,0.31798,2.66602,0.591557,0.849365,1.51033,1,0,1,1925,1,1
"1926",-1023.39,-2.48771,1.86874,0.992386,0.320209,2.80391,0.593065,0.92139,1.4657,1,0,1,1926,1,1
"1927",-1026.39,-1.30445,1.84856,0.989468,0.361355,2.67918,0.630555,0.893063,1.48365,1,0,1,1927,1,1
"1928",-1027.51,-1.88569,1.86059,0.975201,0.365375,2.66528,0.606625,1.00808,1.48199,1,0,1,1928,1,1
"1929",-1025.09,-3.66508,1.83485,1.02237,0.313103,2.61286,0.601761,1.01382,1.45376,1,0,1,1929,1,1
"1930",-1026.88,-5.81833,1.83083,1.00952,0.352244,2.77168,0.65378,1.07965,1.4881,1,0,1,1930,1,1
"1931",-1032.41,-5.14752,1.83755,0.972395,0.443149,2.72749,0.550145,1.02333,1.48498,1,0,1,1931,1,1
"1932",-1026.16,-4.41398,1.83258,0.945166,0.297501,2.78981,0.67556,0.971901,1.47763,1,0,1,1932,1,1
"1933",-1025.13,-3.39493,1.81929,0.978222,0.345445,2.73137,0.568368,0.869757,1.46004,1,0,1,1933,1,1
"1934",-1024.63,-1.57335,1.80509,1.02548,0.324693,2.73289,0.610264,0.93559,1.48514,1,0,1,1934,1,1
"1935",-1023.2,-1.40466,1.8285,0.972889,0.331151,2.76208,0.634651,0.970652,1.45367,1,0,1,1935,1,1
"1936",-1025.16,-2.25431,1.82777,0.949358,0.397226,2.77452,0.603085,0.982214,1.47855,1,0,1,1936,1,1
"1937",-1060.13,-5.1326,1.78169,0.978168,0.318261,2.89768,0.612788,0.962974,1.49379,1,0,1,1937,1,1
"1938",-1024.04,-1.99752,1.84465,1.01054,0.351611,2.6441,0.599355,0.992132,1.50361,1,0,1,1938,1,1
"1939",-1024.34,-1.9714,1.83029,1.01453,0.337393,2.59931,0.612843,0.990974,1.48114,1,0,1,1939,1,1
"1940",-1029.45,-5.79856,1.80024,0.976857,0.317958,2.51874,0.575164,0.897142,1.4895,1,0,1,1940,1,1
"1941",-1029.26,-5.43251,1.87116,1.04078,0.317628,2.63587,0.627722,0.865634,1.47901,1,0,1,1941,1,1
"1942",-1031.96,-3.92357,1.84368,0.960181,0.371624,2.68959,0.656629,0.858726,1.47706,1,0,1,1942,1,1
"1943",-1023.56,-1.91929,1.82931,0.973527,0.316307,2.72064,0.605005,0.987021,1.50309,1,0,1,1943,1,1
"1944",-1024.08,-2.84156,1.79101,0.969979,0.417981,2.77577,0.600042,0.985212,1.46852,1,0,1,1944,1,1
"1945",-1025.6,-1.32797,1.86206,0.992155,0.373506,2.68664,0.640151,0.96297,1.4993,1,0,1,1945,1,1
"1946",-1024.58,-2.85312,1.82465,1.04032,0.329172,2.70426,0.580303,0.937099,1.5039,1,0,1,1946,1,1
