"","lp__","lp_approx__","I","m","lam","gamma","beta","stay","alpha","k","tau",".chain",".iteration",".draw"
"1508",-924.348,-4.01271,1.5773,0.967428,0.10198,2.84882,1.26613,0.950936,1.32318,1,0,1,1508,1508
"1509",-924.036,-2.28628,1.52494,1.00125,0.136621,2.62229,1.18769,1.06255,1.36164,1,0,1,1509,1509
"1510",-932.348,-4.47141,1.57275,0.925876,0.121375,2.7153,1.16202,0.913995,1.33923,1,0,1,1510,1510
"1511",-930.643,-4.84783,1.57697,0.949211,0.100616,2.63569,1.42218,1.00078,1.34765,1,0,1,1511,1511
"1512",-926.27,-5.19959,1.53571,1.04127,0.108287,2.5546,1.43457,0.815218,1.33846,1,0,1,1512,1512
"1513",-922.857,-0.962303,1.49345,0.985878,0.125265,2.57124,1.22863,0.905018,1.361,1,0,1,1513,1513
"1514",-925.596,-5.19413,1.54264,0.94821,0.0862213,2.75698,1.35135,1.0324,1.32685,1,0,1,1514,1514
"1515",-931.745,-4.22117,1.47433,0.968421,0.0929418,2.86631,1.1727,0.87935,1.3384,1,0,1,1515,1515
"1516",-928.528,-4.16542,1.53147,1.07881,0.126285,2.75661,1.27562,1.00263,1.38462,1,0,1,1516,1516
"1517",-925.433,-2.13071,1.50754,0.98775,0.139929,2.54288,1.18672,0.880236,1.38389,1,0,1,1517,1517
"1518",-927.618,-7.7129,1.57575,1.01789,0.0932911,2.68427,1.22172,0.854188,1.43596,1,0,1,1518,1518
"1519",-923.581,-2.47951,1.49107,0.997326,0.123521,2.83904,1.18454,0.90224,1.31963,1,0,1,1519,1519
"1520",-925.395,-3.67597,1.49619,1.01909,0.1375,2.59041,1.27385,1.07124,1.32381,1,0,1,1520,1520
"1521",-923.858,-3.44742,1.51668,0.961708,0.145703,2.75403,1.47471,0.960231,1.34675,1,0,1,1521,1521
"1522",-929.022,-4.00143,1.55645,0.954245,0.102047,2.60601,1.46209,0.937503,1.33959,1,0,1,1522,1522
"1523",-920.827,-1.25655,1.50391,1.02993,0.11387,2.6151,1.12546,0.926075,1.36514,1,0,1,1523,1523
"1524",-924.338,-4.42852,1.43452,1.02275,0.13907,2.65988,1.15249,0.881922,1.35574,1,0,1,1524,1524
"1525",-920.506,-0.814658,1.48635,1.01389,0.11389,2.64197,1.17532,0.943053,1.35766,1,0,1,1525,1525
"1526",-926.076,-6.25703,1.48729,1.06742,0.148908,2.51315,1.26067,0.841415,1.31246,1,0,1,1526,1526
"1527",-923.492,-1.31683,1.51895,0.987173,0.142382,2.62374,1.15334,0.870426,1.35064,1,0,1,1527,1527
"1528",-934.875,-2.92737,1.54608,0.95709,0.120606,2.49512,1.28163,0.977897,1.33563,1,0,1,1528,1528
"1529",-932.256,-4.71423,1.53751,0.983577,0.202051,2.58316,1.19817,1.0508,1.35029,1,0,1,1529,1529
"1530",-927.663,-2.5552,1.50807,0.979594,0.142411,2.50118,1.18854,0.972584,1.3845,1,0,1,1530,1530
"1531",-924.521,-3.38432,1.53379,1.01276,0.0966995,2.64159,1.07663,0.998951,1.31648,1,0,1,1531,1531
"1532",-939.522,-5.47369,1.57036,0.973834,0.113233,2.5086,1.24529,1.04086,1.30613,1,0,1,1532,1532
"1533",-935.278,-8.0162,1.53557,1.11725,0.166646,2.66001,1.37944,0.864409,1.35807,1,0,1,1533,1533
"1534",-927.959,-4.88514,1.51772,0.96655,0.133951,2.91901,1.04922,0.900771,1.37607,1,0,1,1534,1534
"1535",-925.726,-3.69553,1.51056,1.08128,0.154494,2.72845,1.26192,0.972118,1.34205,1,0,1,1535,1535
"1536",-921.326,-2.02344,1.46192,0.989461,0.132856,2.70208,1.28519,0.953966,1.36835,1,0,1,1536,1536
"1537",-921.817,-2.41154,1.5277,1.01269,0.132396,2.78989,1.09109,0.971817,1.32439,1,0,1,1537,1537
"1538",-922.559,-4.2626,1.45158,1.02326,0.126282,2.63183,1.25303,1.00218,1.31245,1,0,1,1538,1538
"1539",-921.633,-2.22986,1.5141,1.02381,0.149974,2.7039,1.22956,0.960963,1.31014,1,0,1,1539,1539
"1540",-929.84,-3.4275,1.49397,0.96548,0.105769,2.48776,1.17538,0.868473,1.33427,1,0,1,1540,1540
"1541",-922.887,-1.69003,1.49929,1.03931,0.0968978,2.71956,1.22766,0.959411,1.33667,1,0,1,1541,1541
"1542",-923.139,-3.008,1.51131,0.993005,0.151754,2.74498,1.31605,1.06422,1.34814,1,0,1,1542,1542
"1543",-923.426,-1.19572,1.51712,0.988154,0.10922,2.60339,1.14782,0.881745,1.36555,1,0,1,1543,1543
"1544",-921.863,-3.84087,1.55462,1.00822,0.155596,2.89122,1.14124,1.01088,1.36053,1,0,1,1544,1544
"1545",-924.41,-2.517,1.5522,1.01651,0.108187,2.86748,1.20152,0.983263,1.37162,1,0,1,1545,1545
"1546",-924.086,-3.76032,1.58098,1.04889,0.123761,2.72727,1.14716,1.01417,1.34403,1,0,1,1546,1546
"1547",-920.473,-1.21382,1.5067,1.02852,0.140641,2.68801,1.24247,0.882792,1.3702,1,0,1,1547,1547
"1548",-942.779,-4.37805,1.54008,1.03459,0.120272,2.98522,1.29139,0.951224,1.37788,1,0,1,1548,1548
"1549",-921.118,-2.41645,1.4581,0.981334,0.132763,2.65898,1.26937,0.905551,1.33594,1,0,1,1549,1549
"1550",-923.974,-3.93478,1.5902,0.981642,0.112374,2.75187,1.31211,0.897182,1.39179,1,0,1,1550,1550
"1551",-924.48,-2.66812,1.51326,0.967984,0.0883163,2.75069,1.18369,0.89994,1.38282,1,0,1,1551,1551
"1552",-920.763,-1.15997,1.52295,1.03107,0.122227,2.63965,1.13432,0.893835,1.34453,1,0,1,1552,1552
"1553",-922.949,-5.6362,1.49656,1.05612,0.118016,2.59208,0.995213,0.8918,1.32276,1,0,1,1553,1553
"1554",-932.658,-7.19908,1.47408,0.926008,0.103734,2.86892,1.12722,1.0044,1.3859,1,0,1,1554,1554
"1555",-922.327,-2.28804,1.51438,1.02502,0.107341,2.66631,1.10722,0.848548,1.36013,1,0,1,1555,1555
"1556",-921.364,-1.02849,1.5146,1.00149,0.115666,2.68416,1.11769,0.894854,1.34007,1,0,1,1556,1556
"1557",-923.371,-5.0061,1.47063,1.00149,0.135409,2.6545,1.30131,0.911061,1.28607,1,0,1,1557,1557
"1558",-921.605,-1.80045,1.48943,0.997218,0.0885049,2.57452,1.26312,0.951293,1.35617,1,0,1,1558,1558
"1559",-927.058,-2.56329,1.53701,0.959417,0.124394,2.58455,1.34179,0.969105,1.38581,1,0,1,1559,1559
"1560",-930.989,-7.45103,1.53226,0.963742,0.121042,2.74146,1.12101,1.09288,1.29041,1,0,1,1560,1560
"1561",-921.651,-2.47083,1.53412,1.04863,0.157476,2.6472,1.18758,0.867329,1.3577,1,0,1,1561,1561
"1562",-922.568,-2.35796,1.53846,1.06438,0.129052,2.62676,1.26368,0.946155,1.37707,1,0,1,1562,1562
"1563",-923.866,-2.64857,1.5043,0.966112,0.122385,2.88593,1.20361,0.908303,1.37242,1,0,1,1563,1563
"1564",-931.436,-3.83028,1.46093,1.02751,0.0918693,2.77305,1.33452,0.950275,1.32999,1,0,1,1564,1564
"1565",-923.902,-3.4211,1.54015,1.01059,0.0830651,2.65215,1.15738,0.837075,1.36619,1,0,1,1565,1565
"1566",-925.112,-3.32822,1.50343,1.03943,0.100855,2.74716,1.16549,1.01449,1.31642,1,0,1,1566,1566
"1567",-926.836,-7.80721,1.59802,1.02492,0.181192,2.92177,1.26289,0.918498,1.30974,1,0,1,1567,1567
"1568",-925.101,-2.87471,1.48024,0.977922,0.110359,2.74433,1.07977,0.986595,1.36791,1,0,1,1568,1568
"1569",-921.722,-0.589309,1.51396,1.00154,0.11111,2.614,1.17288,0.960376,1.33996,1,0,1,1569,1569
"1570",-920.882,-2.06785,1.50468,0.999759,0.102542,2.73274,1.34974,0.8515,1.35335,1,0,1,1570,1570
"1571",-936.497,-5.76427,1.59093,0.976446,0.132719,2.55298,1.20532,1.08812,1.3672,1,0,1,1571,1571
"1572",-922.68,-1.8202,1.56169,1.02734,0.0958619,2.64959,1.18308,0.954125,1.34112,1,0,1,1572,1572
"1573",-921.098,-1.32434,1.52446,1.04702,0.110883,2.61361,1.28618,0.923384,1.36603,1,0,1,1573,1573
"1574",-926.21,-0.966333,1.54631,0.98436,0.11815,2.57732,1.25702,0.97187,1.34632,1,0,1,1574,1574
"1575",-923.317,-4.67779,1.48024,1.05653,0.188738,2.77161,1.15424,0.902079,1.35436,1,0,1,1575,1575
"1576",-929.365,-3.58598,1.50596,1.07341,0.13014,2.77608,1.11965,0.962916,1.36949,1,0,1,1576,1576
"1577",-930.086,-2.77239,1.53563,0.971867,0.104986,2.53721,1.12789,1.00503,1.33401,1,0,1,1577,1577
"1578",-920.182,-0.64706,1.50424,1.03024,0.117145,2.67119,1.26507,0.907624,1.35845,1,0,1,1578,1578
"1579",-926.654,-5.66236,1.56262,0.922983,0.110988,2.87841,1.20492,0.890736,1.36076,1,0,1,1579,1579
"1580",-926.158,-1.62803,1.54255,0.99238,0.144952,2.61256,1.22523,0.872073,1.33071,1,0,1,1580,1580
"1581",-930.623,-6.73033,1.56141,0.916335,0.0892918,2.74393,1.25188,0.885657,1.38991,1,0,1,1581,1581
"1582",-923.628,-0.927949,1.53307,1.00302,0.104457,2.55188,1.19002,0.934745,1.36225,1,0,1,1582,1582
"1583",-926.942,-4.06956,1.52527,0.948922,0.192762,2.7191,1.23841,0.900119,1.33056,1,0,1,1583,1583
"1584",-924.987,-5.31739,1.51449,0.989345,0.117527,2.7505,1.16264,0.766811,1.3407,1,0,1,1584,1584
"1585",-921.725,-1.51487,1.47314,0.999248,0.119161,2.66698,1.19868,0.922396,1.37832,1,0,1,1585,1585
"1586",-920.464,-1.38983,1.52979,0.998148,0.144175,2.76281,1.16266,0.922707,1.32731,1,0,1,1586,1586
"1587",-924.188,-5.77676,1.53398,0.96844,0.138113,2.80575,1.29434,0.846023,1.41978,1,0,1,1587,1587
"1588",-922.041,-1.51185,1.53724,1.0299,0.106914,2.75565,1.19975,0.999902,1.36191,1,0,1,1588,1588
"1589",-922.63,-1.62454,1.48169,0.98614,0.101326,2.61774,1.16442,0.919921,1.36991,1,0,1,1589,1589
"1590",-928.028,-7.00627,1.43263,1.03904,0.127545,2.50311,1.46059,0.941622,1.36178,1,0,1,1590,1590
"1591",-921.689,-2.11065,1.46709,0.997515,0.141127,2.70467,1.16234,0.927494,1.37528,1,0,1,1591,1591
"1592",-925.032,-2.74973,1.53253,1.03404,0.163149,2.57907,1.23418,0.849539,1.34984,1,0,1,1592,1592
"1593",-926.29,-4.86931,1.44991,1.01109,0.147135,2.69982,1.12814,0.893834,1.39891,1,0,1,1593,1593
"1594",-924.397,-2.55914,1.51653,0.966875,0.104775,2.77778,1.10628,0.871634,1.34726,1,0,1,1594,1594
"1595",-925.241,-4.24545,1.44513,0.981999,0.136294,2.53342,1.13253,0.895723,1.35822,1,0,1,1595,1595
"1596",-927.128,-6.13828,1.46515,1.00593,0.10065,2.41633,1.4466,0.911381,1.33417,1,0,1,1596,1596
"1597",-924.507,-2.01589,1.47612,0.966877,0.132559,2.56829,1.25044,0.931213,1.34119,1,0,1,1597,1597
"1598",-924.075,-2.32329,1.46782,1.01836,0.122572,2.73011,1.34212,0.926567,1.37673,1,0,1,1598,1598
"1599",-923.74,-3.71183,1.52805,1.00118,0.138667,2.8525,1.14731,1.04805,1.38088,1,0,1,1599,1599
"1600",-924.952,-3.50787,1.52646,1.01711,0.101482,2.55698,1.19517,1.0728,1.37476,1,0,1,1600,1600
"1601",-920.269,-0.807787,1.51025,0.982927,0.11874,2.72318,1.29062,0.957122,1.33357,1,0,1,1601,1601
"1602",-921.673,-2.01135,1.4856,0.992723,0.125088,2.65847,1.36545,1.00236,1.33667,1,0,1,1602,1602
"1603",-941.909,-3.58572,1.49072,1.07166,0.130129,2.83273,1.19753,0.9068,1.35807,1,0,1,1603,1603
"1604",-923.215,-4.13652,1.49316,0.955468,0.155023,2.75336,1.2414,0.955122,1.30356,1,0,1,1604,1604
"1605",-927.609,-4.28636,1.56836,1.05725,0.131344,2.89711,1.28691,0.905524,1.36057,1,0,1,1605,1605
"1606",-930.011,-1.87375,1.55192,0.978741,0.126005,2.55214,1.13712,0.92032,1.33523,1,0,1,1606,1606
"1607",-922.514,-3.32871,1.57956,1.00091,0.114004,2.79468,1.37758,0.985949,1.37179,1,0,1,1607,1607
"1608",-922.925,-1.80681,1.52027,0.991137,0.119708,2.6034,1.27752,0.974488,1.39671,1,0,1,1608,1608
"1609",-927.454,-3.27307,1.51787,0.988874,0.117576,2.96049,1.30132,0.90395,1.33863,1,0,1,1609,1609
"1610",-921.001,-1.48228,1.52085,1.03422,0.104265,2.70398,1.34735,0.891835,1.35523,1,0,1,1610,1610
"1611",-928.643,-2.88083,1.51295,0.964554,0.0914765,2.50749,1.15191,0.967876,1.35695,1,0,1,1611,1611
"1612",-925.926,-1.47312,1.52422,0.957173,0.149445,2.625,1.23341,0.950361,1.35626,1,0,1,1612,1612
"1613",-921.606,-1.45199,1.52408,1.02569,0.100243,2.77244,1.29064,0.910518,1.33485,1,0,1,1613,1613
"1614",-929.162,-1.99619,1.54239,0.979719,0.164495,2.57107,1.21531,0.984,1.3499,1,0,1,1614,1614
"1615",-925.268,-3.83338,1.53943,0.944789,0.0853571,2.82276,1.20254,0.958528,1.3573,1,0,1,1615,1615
"1616",-928.123,-3.14386,1.566,0.979319,0.10351,2.60476,1.10489,0.877415,1.37758,1,0,1,1616,1616
"1617",-922.286,-3.4001,1.49994,0.985004,0.162391,2.91888,1.27268,0.973654,1.35454,1,0,1,1617,1617
"1618",-937.268,-4.36821,1.49558,1.0192,0.105014,2.85454,1.01432,0.897426,1.35269,1,0,1,1618,1618
"1619",-922.696,-2.83167,1.50714,1.07091,0.135616,2.70929,1.15369,0.900936,1.34209,1,0,1,1619,1619
"1620",-928.231,-4.93611,1.51701,1.06211,0.130605,2.53251,1.43777,0.864189,1.32964,1,0,1,1620,1620
"1621",-925.504,-3.59839,1.5285,0.968802,0.115591,2.94144,1.15725,0.946989,1.33106,1,0,1,1621,1621
"1622",-925.433,-4.01957,1.47528,1.01775,0.166054,2.64024,1.36685,0.845732,1.36945,1,0,1,1622,1622
"1623",-925.68,-4.38938,1.51665,1.00247,0.144927,2.87889,1.45361,0.88104,1.38089,1,0,1,1623,1623
"1624",-920.179,-0.502629,1.5143,0.994595,0.118633,2.75852,1.21197,0.967207,1.35959,1,0,1,1624,1624
"1625",-922.148,-4.6327,1.60078,0.970536,0.13286,2.48858,1.2562,0.97579,1.36033,1,0,1,1625,1625
"1626",-924.051,-7.28989,1.49876,1.06315,0.135747,2.56242,0.975315,1.03881,1.33955,1,0,1,1626,1626
"1627",-928.271,-5.41446,1.555,1.05633,0.164645,2.93739,1.16575,0.966568,1.36534,1,0,1,1627,1627
"1628",-932.781,-6.18163,1.51233,0.997702,0.178557,2.44077,1.12456,0.858451,1.39634,1,0,1,1628,1628
"1629",-924.582,-5.49447,1.45291,1.01888,0.0959663,2.60939,1.19341,0.80902,1.34149,1,0,1,1629,1629
"1630",-924.708,-2.83529,1.50407,1.02548,0.156574,2.5408,1.15787,0.979321,1.32246,1,0,1,1630,1630
"1631",-923.336,-2.19231,1.5072,0.997894,0.0893965,2.52463,1.30663,0.896203,1.35048,1,0,1,1631,1631
"1632",-922.831,-1.11211,1.55849,1.00491,0.105484,2.64057,1.29931,0.906814,1.34939,1,0,1,1632,1632
"1633",-920.225,-0.364956,1.5115,1.00166,0.114515,2.66794,1.24764,0.952072,1.37219,1,0,1,1633,1633
"1634",-923.92,-3.79591,1.51939,1.05002,0.14023,2.60337,1.23163,0.858287,1.30823,1,0,1,1634,1634
"1635",-924.104,-8.58739,1.49592,0.968875,0.104894,2.31514,1.39526,0.908492,1.30941,1,0,1,1635,1635
"1636",-925.996,-2.15273,1.5615,0.984116,0.122378,2.68708,1.19693,0.895624,1.31678,1,0,1,1636,1636
"1637",-923.684,-0.495536,1.52856,0.995644,0.138863,2.58514,1.21324,0.932611,1.35605,1,0,1,1637,1637
"1638",-924.959,-2.60239,1.49833,1.05747,0.110283,2.72773,1.3382,0.967234,1.33374,1,0,1,1638,1638
"1639",-927.719,-4.91035,1.51489,1.04104,0.0957128,2.40745,1.31971,0.942935,1.32279,1,0,1,1639,1639
"1640",-921.762,-2.58909,1.56917,1.01419,0.125903,2.77141,1.16636,0.954839,1.38955,1,0,1,1640,1640
"1641",-924.318,-3.36784,1.48891,0.93931,0.133043,2.7172,1.20113,0.970987,1.32392,1,0,1,1641,1641
"1642",-922.014,-8.37722,1.56521,0.913952,0.187866,2.58201,1.22732,0.946668,1.40077,1,0,1,1642,1642
"1643",-927.914,-6.03494,1.44506,1.04407,0.150165,2.57883,1.38621,0.85773,1.37161,1,0,1,1643,1643
"1644",-922.595,-1.91398,1.51824,1.01894,0.089533,2.74304,1.19245,0.875269,1.34189,1,0,1,1644,1644
"1645",-928.213,-1.69154,1.51984,0.96039,0.11535,2.52827,1.25489,0.914135,1.36098,1,0,1,1645,1645
"1646",-923.503,-2.86428,1.57368,1.0492,0.115626,2.66546,1.31332,0.966352,1.37512,1,0,1,1646,1646
"1647",-921.667,-2.03307,1.4637,1.01786,0.129245,2.62804,1.22715,0.91783,1.37537,1,0,1,1647,1647
"1648",-922.935,-3.57865,1.53587,0.989256,0.136725,2.94004,1.36964,0.939699,1.37155,1,0,1,1648,1648
"1649",-923.616,-3.31203,1.54441,1.04837,0.104103,2.71993,1.05561,0.917781,1.37165,1,0,1,1649,1649
"1650",-927.478,-4.49998,1.50084,1.05385,0.098111,2.76778,1.41472,0.915577,1.31444,1,0,1,1650,1650
"1651",-923.121,-6.31332,1.48657,1.02747,0.0739494,2.58869,1.28246,0.926211,1.29328,1,0,1,1651,1651
"1652",-922.723,-2.51504,1.50102,1.00646,0.13182,2.80479,1.43532,0.966068,1.34232,1,0,1,1652,1652
"1653",-923.556,-3.26748,1.47273,0.996782,0.133724,2.68095,1.47278,0.972306,1.35674,1,0,1,1653,1653
"1654",-920.376,-0.830655,1.51126,0.996986,0.127871,2.71448,1.2979,0.999349,1.35147,1,0,1,1654,1654
"1655",-922.24,-2.0461,1.51709,0.985031,0.119967,2.65533,1.33728,0.88146,1.39263,1,0,1,1655,1655
"1656",-930.59,-3.35249,1.55789,0.955706,0.11367,2.55454,1.3629,0.890672,1.37534,1,0,1,1656,1656
"1657",-922.071,-3.36975,1.55201,0.993203,0.14401,2.91205,1.14473,0.913926,1.37447,1,0,1,1657,1657
"1658",-923.431,-4.0872,1.47088,1.0117,0.13482,2.62433,1.06317,0.839552,1.35701,1,0,1,1658,1658
"1659",-921.809,-1.78782,1.52411,1.03034,0.114903,2.6012,1.13228,0.87278,1.37022,1,0,1,1659,1659
"1660",-920.846,-1.9434,1.47388,1.00749,0.102436,2.64212,1.35344,0.965941,1.35499,1,0,1,1660,1660
"1661",-926.956,-2.48042,1.51646,1.00697,0.149794,2.49972,1.28474,0.934096,1.38823,1,0,1,1661,1661
"1662",-921.84,-3.10215,1.4744,1.00146,0.112787,2.67257,1.20941,0.954801,1.30203,1,0,1,1662,1662
"1663",-927.552,-4.3319,1.45905,0.967415,0.149589,2.52306,1.1438,0.876757,1.34764,1,0,1,1663,1663
"1664",-936.231,-5.96547,1.50775,0.958324,0.0965875,2.37189,1.28425,1.01751,1.36202,1,0,1,1664,1664
"1665",-920.064,-0.614824,1.49955,1.02849,0.129676,2.64168,1.23949,0.934109,1.36082,1,0,1,1665,1665
"1666",-923.256,-0.918371,1.50347,0.991635,0.109483,2.549,1.1919,0.923931,1.3584,1,0,1,1666,1666
"1667",-924.77,-1.33004,1.56962,1.00994,0.121589,2.6171,1.3077,0.934878,1.35522,1,0,1,1667,1667
"1668",-921.597,-1.84044,1.52176,1.04253,0.0971558,2.68582,1.219,0.962019,1.32732,1,0,1,1668,1668
"1669",-924.467,-3.90227,1.54057,0.951802,0.173025,2.75796,1.14673,0.87204,1.36768,1,0,1,1669,1669
"1670",-921.266,-1.63456,1.53198,1.02642,0.123677,2.72765,1.09726,0.945854,1.37411,1,0,1,1670,1670
"1671",-926.655,-3.32605,1.54094,0.994147,0.0840089,2.56316,1.14918,1.02149,1.33892,1,0,1,1671,1671
"1672",-923.499,-1.519,1.52633,1.00813,0.105437,2.53506,1.21792,0.913006,1.38129,1,0,1,1672,1672
"1673",-928.969,-4.25274,1.55909,0.968415,0.137192,2.62696,1.45134,0.874276,1.38535,1,0,1,1673,1673
"1674",-925.409,-5.56717,1.50773,1.04322,0.0966452,2.7361,1.46811,0.817942,1.34338,1,0,1,1674,1674
"1675",-926.839,-6.01155,1.49798,1.01237,0.113648,2.5943,1.26961,0.872094,1.43755,1,0,1,1675,1675
"1676",-964.886,-5.35301,1.42657,0.998188,0.1158,2.84659,1.27522,0.907877,1.3647,1,0,1,1676,1676
"1677",-939.976,-4.11637,1.45552,0.999871,0.105976,2.86604,1.30414,0.953888,1.32701,1,0,1,1677,1677
"1678",-921.814,-1.64907,1.52425,1.03423,0.115098,2.5872,1.23131,0.858645,1.36202,1,0,1,1678,1678
"1679",-924.397,-2.2642,1.53636,0.956661,0.16662,2.71796,1.20535,0.915073,1.34536,1,0,1,1679,1679
"1680",-925.129,-5.16951,1.50654,0.95111,0.186675,2.74777,1.08052,0.898297,1.32642,1,0,1,1680,1680
"1681",-921.135,-2.62385,1.50849,1.05108,0.167515,2.69435,1.18874,0.957707,1.37497,1,0,1,1681,1681
"1682",-925.456,-2.92835,1.51606,0.940425,0.103958,2.64719,1.2999,0.912775,1.38268,1,0,1,1682,1682
"1683",-921.844,-1.47191,1.54849,0.998981,0.115677,2.72069,1.31129,1.0151,1.35323,1,0,1,1683,1683
"1684",-920.725,-1.39433,1.51287,0.982354,0.109782,2.7567,1.2741,0.958314,1.32319,1,0,1,1684,1684
"1685",-923.127,-2.72231,1.54968,1.00522,0.110544,2.66592,1.34561,1.02901,1.38544,1,0,1,1685,1685
"1686",-924.437,-4.0005,1.52248,1.01581,0.186859,2.89751,1.33896,0.935684,1.35309,1,0,1,1686,1686
"1687",-924.216,-3.65055,1.46693,0.994919,0.0864789,2.60463,1.2386,0.943101,1.39252,1,0,1,1687,1687
"1688",-930.317,-3.74657,1.54187,0.981672,0.159136,2.62298,1.29175,1.07626,1.34068,1,0,1,1688,1688
"1689",-929.043,-2.67816,1.49733,1.02922,0.107013,2.82359,1.21226,1.02511,1.33996,1,0,1,1689,1689
"1690",-923.549,-5.52559,1.5859,0.953878,0.119382,2.4417,1.20991,0.999379,1.36805,1,0,1,1690,1690
"1691",-926.201,-1.96901,1.54946,0.967576,0.127254,2.64448,1.10494,0.922128,1.37169,1,0,1,1691,1691
"1692",-921.821,-2.98436,1.48508,0.974728,0.107544,2.67546,1.39324,0.866442,1.37517,1,0,1,1692,1692
"1693",-924.47,-3.90004,1.56178,1.06656,0.11581,2.73595,1.16585,1.01149,1.33366,1,0,1,1693,1693
"1694",-925.944,-7.18098,1.52245,1.01694,0.110057,2.75306,1.22625,0.848017,1.26897,1,0,1,1694,1694
"1695",-930.952,-4.6625,1.54716,0.997751,0.142629,2.52861,1.05293,1.0571,1.34855,1,0,1,1695,1695
"1696",-926.123,-3.65204,1.48686,1.03461,0.147479,2.77939,1.42228,0.903538,1.32783,1,0,1,1696,1696
"1697",-922.849,-1.43279,1.57179,1.01206,0.14163,2.68638,1.20016,0.931877,1.35838,1,0,1,1697,1697
"1698",-919.974,-1.9312,1.49844,1.0202,0.156063,2.68453,1.0958,0.916737,1.34895,1,0,1,1698,1698
"1699",-928.933,-3.56157,1.5481,1.01346,0.123947,2.52673,1.27103,0.816232,1.33745,1,0,1,1699,1699
"1700",-927.51,-5.44701,1.47533,0.989624,0.136181,2.5139,1.07174,0.962713,1.40817,1,0,1,1700,1700
"1701",-928.479,-4.09957,1.51212,1.02747,0.195334,2.51011,1.16274,0.925635,1.33006,1,0,1,1701,1701
"1702",-922.182,-3.14138,1.44533,1.01101,0.107466,2.59516,1.1907,0.949936,1.34151,1,0,1,1702,1702
"1703",-920.587,-1.78224,1.54876,1.00417,0.161416,2.75634,1.14244,0.92382,1.34943,1,0,1,1703,1703
"1704",-928.726,-2.4499,1.52176,0.984253,0.117079,2.51943,1.16978,0.860694,1.32856,1,0,1,1704,1704
"1705",-922.641,-2.0952,1.53692,1.03349,0.135172,2.7051,1.37196,0.886445,1.37539,1,0,1,1705,1705
"1706",-923.658,-4.72006,1.51122,0.942399,0.115799,2.71282,1.44532,0.871738,1.38573,1,0,1,1706,1706
"1707",-929.837,-2.96854,1.54227,0.977613,0.151754,2.59002,1.08357,0.954781,1.32354,1,0,1,1707,1707
"1708",-927.664,-2.85216,1.52825,0.986613,0.0872711,2.50702,1.14106,0.893525,1.34521,1,0,1,1708,1708
"1709",-932.159,-4.74166,1.54424,1.05328,0.129544,2.43937,1.3277,0.942195,1.31815,1,0,1,1709,1709
"1710",-930.885,-4.63236,1.55222,1.03078,0.118256,2.3942,1.1999,0.987073,1.37941,1,0,1,1710,1710
"1711",-931.263,-4.81981,1.59942,0.987054,0.115757,2.6942,1.11878,1.00452,1.31817,1,0,1,1711,1711
"1712",-921.235,-1.52188,1.51677,1.02641,0.0991695,2.65298,1.27925,1.00798,1.36497,1,0,1,1712,1712
"1713",-923.393,-2.19291,1.51263,1.02387,0.134034,2.5849,1.16975,1.00518,1.32099,1,0,1,1713,1713
"1714",-928.011,-6.97366,1.45739,1.09536,0.152205,2.61498,1.19452,0.862173,1.36616,1,0,1,1714,1714
"1715",-927.014,-4.69884,1.53469,0.964642,0.0904588,2.67679,1.27586,0.837227,1.30758,1,0,1,1715,1715
"1716",-922.768,-4.70566,1.46119,0.977387,0.130443,2.74862,1.48589,0.940367,1.32982,1,0,1,1716,1716
"1717",-925.043,-2.60374,1.54047,1.03627,0.162774,2.60102,1.19048,0.921175,1.32075,1,0,1,1717,1717
"1718",-921.262,-1.3502,1.53209,0.981998,0.0923593,2.7368,1.27104,0.961846,1.34323,1,0,1,1718,1718
"1719",-922.461,-2.37097,1.48372,0.993195,0.117684,2.79477,1.19487,0.935091,1.31493,1,0,1,1719,1719
"1720",-920.807,-1.29948,1.50194,1.02121,0.133299,2.62241,1.16196,0.946827,1.38183,1,0,1,1720,1720
"1721",-924.176,-4.95314,1.45268,0.985972,0.0756823,2.55974,1.19552,0.935704,1.34127,1,0,1,1721,1721
"1722",-920.715,-1.08588,1.48441,0.97907,0.124997,2.66623,1.28576,0.964624,1.34585,1,0,1,1722,1722
"1723",-922.454,-2.08201,1.47674,0.984154,0.106288,2.61638,1.17544,0.935491,1.3237,1,0,1,1723,1723
"1724",-921.688,-1.50004,1.50618,1.01267,0.0950993,2.55989,1.2906,0.964917,1.34201,1,0,1,1724,1724
"1725",-922.861,-2.14996,1.51009,0.979242,0.115674,2.68002,1.21882,0.88947,1.40009,1,0,1,1725,1725
"1726",-932.989,-7.75421,1.45028,0.93576,0.0727259,2.81169,1.26845,0.910733,1.363,1,0,1,1726,1726
"1727",-923.951,-3.07445,1.52681,1.06027,0.0936779,2.72327,1.2348,0.876222,1.33241,1,0,1,1727,1727
"1728",-926.996,-4.55581,1.60728,1.03289,0.115075,2.68025,1.11018,0.899797,1.33764,1,0,1,1728,1728
"1729",-921.038,-3.53466,1.55187,0.972226,0.100251,2.86626,1.39981,0.911231,1.35615,1,0,1,1729,1729
"1730",-921.15,-1.78394,1.50858,0.996185,0.107206,2.7778,1.26847,0.957393,1.31649,1,0,1,1730,1730
"1731",-920.751,-1.03533,1.53606,1.02739,0.123902,2.6974,1.31004,0.898258,1.37011,1,0,1,1731,1731
