"","lp__","lp_approx__","I","m","lam","gamma","beta","stay","alpha","k","tau",".chain",".iteration",".draw"
"732",-9446.71,-2.44196,1.31945,0.916407,0.868938,4.64759,0.87738,1.04738,1.43617,1,0,1,732,732
"733",-9434.01,-3.29798,1.29984,0.901227,0.857707,4.76689,0.880501,1.04281,1.46574,1,0,1,733,733
"734",-9443.69,-2.57641,1.31475,0.905294,0.882855,4.57495,0.879414,1.0708,1.45868,1,0,1,734,734
"735",-9443.97,-5.33887,1.30391,0.929344,0.858835,4.50367,0.88284,1.02068,1.44384,1,0,1,735,735
"736",-9442.88,-1.46288,1.31766,0.906632,0.837383,4.57124,0.875962,1.07384,1.45064,1,0,1,736,736
"737",-9445.65,-3.82246,1.33152,0.89137,0.843892,4.72089,0.87647,1.08145,1.46003,1,0,1,737,737
"738",-9442.14,-2.3262,1.2986,0.918396,0.856813,4.62467,0.877588,1.11381,1.44194,1,0,1,738,738
"739",-9444.89,-2.36791,1.31237,0.894256,0.820659,4.61214,0.876834,1.08153,1.44513,1,0,1,739,739
"740",-9442.33,-4.95182,1.31566,0.896593,0.879593,4.64297,0.884147,1.02799,1.46773,1,0,1,740,740
"741",-9452.62,-3.61667,1.32061,0.897207,0.861341,4.53885,0.882008,1.03096,1.44558,1,0,1,741,741
"742",-9450.11,-7.84161,1.32953,0.883089,0.811265,4.6282,0.874129,1.02755,1.45152,1,0,1,742,742
"743",-9442.93,-0.436433,1.30908,0.90798,0.84793,4.62638,0.882938,1.0815,1.44633,1,0,1,743,743
"744",-9442.13,-2.36947,1.32443,0.931672,0.862856,4.66046,0.881086,1.08029,1.45578,1,0,1,744,744
"745",-9454.83,-4.8144,1.33176,0.921272,0.852179,4.59312,0.883759,1.14158,1.45303,1,0,1,745,745
"746",-9459.72,-6.85162,1.34593,0.896451,0.850176,4.76245,0.882128,1.10786,1.44708,1,0,1,746,746
"747",-9454.4,-6.29379,1.33636,0.882484,0.834939,4.74989,0.878717,1.10852,1.45446,1,0,1,747,747
"748",-9449.34,-1.9335,1.31616,0.909795,0.862726,4.66715,0.877706,1.10845,1.43525,1,0,1,748,748
"749",-9442.75,-0.87782,1.32304,0.917159,0.844735,4.71822,0.881154,1.07175,1.44738,1,0,1,749,749
"750",-9440,-3.31924,1.30194,0.909558,0.857502,4.50893,0.878962,1.03878,1.45611,1,0,1,750,750
"751",-9435.21,-1.28726,1.30548,0.923499,0.846638,4.67446,0.88145,1.0493,1.4569,1,0,1,751,751
"752",-9442.39,-1.83992,1.32019,0.903096,0.819827,4.71906,0.882658,1.06985,1.45422,1,0,1,752,752
"753",-9446.41,-3.23392,1.31768,0.930303,0.852083,4.55161,0.875851,1.10888,1.44563,1,0,1,753,753
"754",-9444.17,-2.92182,1.30641,0.901975,0.844761,4.69106,0.876316,1.05099,1.42971,1,0,1,754,754
"755",-9445.13,-1.87321,1.31289,0.90003,0.841234,4.75565,0.884928,1.10738,1.44676,1,0,1,755,755
"756",-9439.28,-1.9564,1.2963,0.910487,0.853148,4.61995,0.876241,1.09272,1.44526,1,0,1,756,756
"757",-9450.01,-2.7355,1.32036,0.891139,0.836015,4.56451,0.879826,1.1012,1.45378,1,0,1,757,757
"758",-9436.89,-2.50058,1.29459,0.907935,0.842643,4.57314,0.87744,1.08012,1.45757,1,0,1,758,758
"759",-9439.02,-1.51053,1.30963,0.908967,0.849442,4.62066,0.876887,1.1059,1.46222,1,0,1,759,759
"760",-9451.85,-3.53079,1.31774,0.910784,0.880296,4.50489,0.879105,1.06699,1.44353,1,0,1,760,760
"761",-9444.15,-2.30085,1.3295,0.905759,0.840664,4.73417,0.880762,1.09758,1.45895,1,0,1,761,761
"762",-9443.67,-2.52288,1.32426,0.914607,0.84285,4.57766,0.873793,1.0889,1.454,1,0,1,762,762
"763",-9440.52,-3.79781,1.29366,0.91466,0.863046,4.64657,0.888306,1.05834,1.44571,1,0,1,763,763
"764",-9443.45,-2.87675,1.30648,0.934075,0.843042,4.7114,0.880845,1.09051,1.43436,1,0,1,764,764
"765",-9450.57,-5.3082,1.34231,0.912787,0.84602,4.785,0.88416,1.07784,1.45221,1,0,1,765,765
"766",-9449.37,-2.37237,1.3106,0.900484,0.871221,4.65861,0.878514,1.10375,1.43519,1,0,1,766,766
"767",-9444.82,-6.15019,1.30874,0.891806,0.829825,4.46624,0.872825,1.04971,1.45161,1,0,1,767,767
"768",-9447.53,-5.78324,1.31396,0.939276,0.893833,4.67179,0.876855,1.09905,1.43941,1,0,1,768,768
"769",-9444.39,-2.17278,1.3176,0.900385,0.85703,4.81178,0.881289,1.09832,1.44438,1,0,1,769,769
"770",-9437.4,-1.71695,1.30199,0.917389,0.821393,4.73311,0.880538,1.08597,1.45265,1,0,1,770,770
"771",-9436.65,-1.24697,1.30199,0.925104,0.845248,4.70403,0.881306,1.08985,1.45382,1,0,1,771,771
"772",-9440.92,-2.58955,1.30432,0.90547,0.808201,4.67426,0.883528,1.07839,1.45076,1,0,1,772,772
"773",-9440.3,-1.84277,1.3036,0.898496,0.871137,4.62952,0.880121,1.05588,1.45253,1,0,1,773,773
"774",-9438.35,-1.89719,1.30478,0.906151,0.833376,4.69182,0.884978,1.04156,1.45443,1,0,1,774,774
"775",-9435.54,-7.4137,1.30992,0.923334,0.822866,4.60591,0.869457,1.00856,1.45858,1,0,1,775,775
"776",-9442.93,-1.74477,1.32413,0.909867,0.843904,4.69231,0.884864,1.05034,1.45506,1,0,1,776,776
"777",-9444.3,-3.80172,1.32427,0.89316,0.871097,4.64702,0.880241,1.04175,1.46373,1,0,1,777,777
"778",-9449.61,-6.65636,1.29491,0.881745,0.861962,4.5142,0.884281,1.05,1.45439,1,0,1,778,778
"779",-9437.14,-3.61001,1.29495,0.92633,0.823476,4.73889,0.884923,1.06704,1.45232,1,0,1,779,779
"780",-9438.72,-5.61029,1.29372,0.888942,0.876477,4.7747,0.874171,1.08209,1.45151,1,0,1,780,780
"781",-9443.16,-1.30226,1.31496,0.916703,0.869098,4.65838,0.877938,1.10753,1.4497,1,0,1,781,781
"782",-9445.25,-2.79465,1.33045,0.908171,0.831157,4.67892,0.884095,1.05233,1.45694,1,0,1,782,782
"783",-9440.17,-2.23125,1.31513,0.898485,0.87811,4.75866,0.880698,1.07324,1.45525,1,0,1,783,783
"784",-9440.72,-3.50355,1.31545,0.907809,0.867929,4.88684,0.880051,1.08096,1.44505,1,0,1,784,784
"785",-9449.89,-5.72867,1.31978,0.897337,0.898643,4.65815,0.874099,1.04919,1.4399,1,0,1,785,785
"786",-9442.25,-2.54969,1.30545,0.904108,0.839419,4.59911,0.874392,1.05663,1.43721,1,0,1,786,786
"787",-9445.75,-5.694,1.32257,0.930642,0.826587,4.52878,0.886691,1.03443,1.45679,1,0,1,787,787
"788",-9444.89,-4.95532,1.32021,0.938046,0.824406,4.60269,0.875772,1.04667,1.43808,1,0,1,788,788
"789",-9437.49,-2.95337,1.31166,0.900113,0.830245,4.82796,0.876444,1.06339,1.45804,1,0,1,789,789
"790",-9447.82,-2.5789,1.30869,0.917196,0.828249,4.56502,0.883449,1.10865,1.4391,1,0,1,790,790
"791",-9436.02,-8.78881,1.28071,0.910632,0.855602,4.70497,0.881352,1.06014,1.48112,1,0,1,791,791
"792",-9438.08,-1.06432,1.30942,0.92355,0.83152,4.64872,0.877468,1.08584,1.45139,1,0,1,792,792
"793",-9453.09,-3.53324,1.31958,0.891706,0.83356,4.73302,0.881438,1.12852,1.4404,1,0,1,793,793
"794",-9450.12,-3.46095,1.30825,0.922543,0.849385,4.58759,0.887665,1.09034,1.43375,1,0,1,794,794
"795",-9444.35,-2.97648,1.31433,0.937631,0.858437,4.62929,0.879339,1.06617,1.43803,1,0,1,795,795
"796",-9437.9,-3.72779,1.30901,0.916208,0.890832,4.61915,0.87897,1.05073,1.46397,1,0,1,796,796
"797",-9443.91,-1.80868,1.31434,0.913618,0.835984,4.72554,0.879153,1.13089,1.45009,1,0,1,797,797
"798",-9440.09,-2.05407,1.31462,0.931833,0.828947,4.71662,0.88304,1.08619,1.452,1,0,1,798,798
"799",-9457.27,-5.0201,1.34031,0.898375,0.846121,4.71034,0.877628,1.11073,1.44422,1,0,1,799,799
"800",-9449.43,-2.49716,1.31797,0.89509,0.832033,4.71902,0.878352,1.11112,1.43913,1,0,1,800,800
"801",-9450.57,-3.15764,1.32628,0.90278,0.864006,4.66195,0.888147,1.09076,1.45342,1,0,1,801,801
"802",-9442.2,-3.07149,1.29981,0.923243,0.846041,4.73221,0.877152,1.13004,1.44406,1,0,1,802,802
"803",-9450.78,-2.58609,1.31926,0.900151,0.847422,4.67667,0.887206,1.05537,1.43881,1,0,1,803,803
"804",-9454.7,-3.51582,1.312,0.901786,0.83117,4.58173,0.881722,1.13015,1.43445,1,0,1,804,804
"805",-9438.7,-3.50383,1.31852,0.918571,0.821308,4.77997,0.873106,1.07658,1.45772,1,0,1,805,805
"806",-9443.77,-6.80479,1.30542,0.925463,0.826302,4.7626,0.892458,1.03383,1.44284,1,0,1,806,806
"807",-9450.12,-3.25889,1.31583,0.887875,0.854895,4.74348,0.879041,1.07972,1.43338,1,0,1,807,807
"808",-9443.05,-2.302,1.30581,0.913297,0.885619,4.67213,0.879643,1.08413,1.44074,1,0,1,808,808
"809",-9441.24,-0.791931,1.31079,0.909705,0.848082,4.64709,0.876977,1.10781,1.45154,1,0,1,809,809
"810",-9441.85,-4.57265,1.2957,0.90244,0.857513,4.77687,0.889516,1.08163,1.44321,1,0,1,810,810
"811",-9440.04,-2.90186,1.31221,0.914271,0.819199,4.57239,0.884587,1.06694,1.46315,1,0,1,811,811
"812",-9444.81,-1.42211,1.31363,0.908704,0.834091,4.74284,0.884196,1.09418,1.44107,1,0,1,812,812
"813",-9448.23,-2.20372,1.32063,0.912878,0.8228,4.57539,0.883744,1.09532,1.44718,1,0,1,813,813
"814",-9448.74,-5.35237,1.3357,0.909997,0.849349,4.58293,0.871722,1.09708,1.45773,1,0,1,814,814
"815",-9442.83,-2.00912,1.31108,0.910902,0.839784,4.66237,0.880369,1.02938,1.43732,1,0,1,815,815
"816",-9444.15,-5.29812,1.30332,0.943501,0.859101,4.74315,0.876152,1.11953,1.44273,1,0,1,816,816
"817",-9444.94,-5.08165,1.28985,0.916703,0.860761,4.57821,0.877396,1.1151,1.43417,1,0,1,817,817
"818",-9450.83,-2.91011,1.31934,0.913334,0.877543,4.55483,0.878113,1.06612,1.43922,1,0,1,818,818
"819",-9439.85,-3.73267,1.30659,0.887767,0.849648,4.66424,0.874588,1.0316,1.45214,1,0,1,819,819
"820",-9451.93,-1.86021,1.32402,0.909033,0.865146,4.62001,0.879621,1.08812,1.43838,1,0,1,820,820
"821",-9445.97,-2.50533,1.32428,0.933059,0.847094,4.59755,0.881577,1.08604,1.44822,1,0,1,821,821
"822",-9442.15,-6.82217,1.3327,0.900129,0.878957,4.75775,0.873329,1.07559,1.47015,1,0,1,822,822
"823",-9438.8,-2.52405,1.302,0.918268,0.830038,4.63941,0.88636,1.09447,1.46005,1,0,1,823,823
"824",-9446.29,-8.44529,1.32931,0.936516,0.869171,4.89296,0.884397,1.12435,1.4575,1,0,1,824,824
"825",-9440.45,-6.4244,1.29092,0.891522,0.87328,4.73334,0.884603,1.1091,1.46758,1,0,1,825,825
"826",-9443.51,-4.52701,1.31946,0.911012,0.823223,4.66141,0.884495,1.00343,1.45316,1,0,1,826,826
"827",-9452.66,-6.2895,1.31927,0.899014,0.811526,4.57609,0.873159,1.06755,1.42801,1,0,1,827,827
"828",-9451.58,-4.53497,1.30448,0.887349,0.846546,4.49952,0.883024,1.05091,1.44493,1,0,1,828,828
"829",-9456.79,-14.9243,1.32336,0.880681,0.797666,4.72781,0.895164,1.04318,1.47223,1,0,1,829,829
"830",-9446.22,-6.43545,1.29999,0.884436,0.871524,4.69539,0.874052,1.13761,1.45695,1,0,1,830,830
"831",-9449.53,-2.99906,1.32334,0.899116,0.859639,4.75526,0.884008,1.12305,1.44866,1,0,1,831,831
"832",-9439.27,-3.4122,1.30105,0.907649,0.855037,4.50252,0.878309,1.07044,1.46373,1,0,1,832,832
"833",-9435.92,-6.0513,1.2997,0.900678,0.875874,4.73422,0.877867,0.998111,1.45665,1,0,1,833,833
"834",-9449.5,-3.62356,1.31742,0.886215,0.841106,4.61106,0.875145,1.0555,1.43978,1,0,1,834,834
"835",-9436.95,-2.88654,1.28866,0.904279,0.845441,4.70953,0.878409,1.08916,1.45111,1,0,1,835,835
"836",-9461.32,-6.79408,1.34419,0.924752,0.872186,4.67207,0.884196,1.08931,1.43975,1,0,1,836,836
"837",-9435.82,-3.26213,1.30607,0.905971,0.870638,4.78802,0.880227,1.09535,1.46845,1,0,1,837,837
"838",-9445.35,-2.17429,1.31011,0.893326,0.842369,4.55118,0.87876,1.05822,1.44864,1,0,1,838,838
"839",-9440.51,-2.87024,1.31836,0.908102,0.835398,4.87074,0.878642,1.07999,1.45145,1,0,1,839,839
"840",-9448.42,-1.84576,1.31444,0.892338,0.857912,4.67081,0.884073,1.10045,1.44769,1,0,1,840,840
"841",-9446.99,-8.8527,1.28801,0.888527,0.885694,4.54549,0.872264,1.09909,1.44601,1,0,1,841,841
"842",-9440.09,-2.13674,1.31011,0.925006,0.84686,4.66172,0.876528,1.12243,1.45716,1,0,1,842,842
"843",-9452.26,-2.40099,1.33312,0.904784,0.851253,4.68343,0.880948,1.09173,1.44435,1,0,1,843,843
"844",-9441.99,-2.8881,1.32215,0.910826,0.820899,4.71443,0.876398,1.03577,1.44531,1,0,1,844,844
"845",-9438.2,-4.60804,1.31701,0.941122,0.851372,4.59191,0.882457,1.06709,1.46816,1,0,1,845,845
"846",-9437.97,-3.20911,1.31411,0.907134,0.850931,4.81369,0.874523,1.03413,1.44749,1,0,1,846,846
"847",-9438.16,-3.65832,1.30325,0.924704,0.83354,4.8026,0.873068,1.06459,1.44588,1,0,1,847,847
"848",-9446.31,-3.3713,1.31361,0.92246,0.88665,4.70092,0.884317,1.07567,1.43709,1,0,1,848,848
"849",-9440.21,-2.84476,1.30884,0.90772,0.844911,4.81057,0.879994,1.12596,1.46024,1,0,1,849,849
"850",-9436.87,-1.53771,1.31052,0.925392,0.83792,4.61521,0.881694,1.05543,1.45883,1,0,1,850,850
"851",-9446.07,-3.91494,1.31722,0.898974,0.841444,4.79637,0.872789,1.08634,1.43549,1,0,1,851,851
"852",-9448.97,-5.97519,1.30329,0.920747,0.851009,4.65428,0.892279,1.05269,1.43175,1,0,1,852,852
"853",-9444.8,-1.72433,1.30468,0.908338,0.845924,4.61625,0.88626,1.10374,1.4475,1,0,1,853,853
"854",-9442.49,-3.0325,1.30113,0.906448,0.835225,4.68535,0.875047,1.07436,1.43087,1,0,1,854,854
"855",-9440.93,-1.82102,1.30977,0.911167,0.843435,4.67661,0.87662,1.03932,1.43752,1,0,1,855,855
"856",-9450.69,-2.83735,1.32591,0.902987,0.871262,4.69834,0.881567,1.05078,1.43793,1,0,1,856,856
"857",-9457.65,-5.81121,1.32144,0.882225,0.866902,4.52371,0.883457,1.03977,1.45182,1,0,1,857,857
"858",-9441.78,-1.20681,1.31266,0.914392,0.857974,4.67538,0.875514,1.0687,1.44012,1,0,1,858,858
"859",-9449.67,-2.67172,1.32029,0.895315,0.819135,4.66287,0.8828,1.10701,1.44772,1,0,1,859,859
"860",-9445.48,-4.88394,1.31195,0.900726,0.796352,4.5789,0.87959,1.05052,1.44265,1,0,1,860,860
"861",-9438.53,-3.58905,1.30631,0.921052,0.834818,4.50397,0.877469,1.09572,1.46363,1,0,1,861,861
"862",-9443.75,-2.83867,1.29616,0.900687,0.859469,4.70036,0.88092,1.11934,1.44177,1,0,1,862,862
"863",-9435.68,-1.45141,1.30999,0.909086,0.848129,4.78783,0.880889,1.07445,1.46187,1,0,1,863,863
"864",-9443.4,-4.89178,1.32122,0.931597,0.845937,4.63097,0.870261,1.05212,1.44192,1,0,1,864,864
"865",-9435.68,-2.60649,1.30825,0.92691,0.865133,4.67334,0.874252,1.0746,1.46119,1,0,1,865,865
"866",-9437.05,-2.84195,1.30817,0.923366,0.848231,4.61731,0.878017,1.017,1.4522,1,0,1,866,866
"867",-9447.79,-2.57568,1.30629,0.906615,0.837519,4.54873,0.883936,1.0566,1.43701,1,0,1,867,867
"868",-9445.45,-3.86772,1.30614,0.886869,0.855051,4.7418,0.884933,1.04181,1.4406,1,0,1,868,868
"869",-9444.06,-3.38845,1.30933,0.922114,0.813672,4.72333,0.877891,1.08152,1.43284,1,0,1,869,869
"870",-9445.81,-6.12233,1.30946,0.886892,0.838079,4.59616,0.868527,1.10305,1.44811,1,0,1,870,870
"871",-9447.44,-1.72288,1.31591,0.906921,0.821856,4.6603,0.880806,1.09687,1.43826,1,0,1,871,871
"872",-9439.16,-3.75871,1.29711,0.89916,0.866891,4.59449,0.881651,1.08385,1.46874,1,0,1,872,872
"873",-9449.72,-3.68024,1.32007,0.916194,0.876482,4.75492,0.876975,1.10107,1.4324,1,0,1,873,873
"874",-9437.46,-4.44672,1.29153,0.915493,0.806884,4.68801,0.883068,1.0698,1.45551,1,0,1,874,874
"875",-9442.36,-3.35652,1.30442,0.90445,0.82185,4.75398,0.887451,1.10467,1.45431,1,0,1,875,875
"876",-9437.92,-0.700772,1.30908,0.917232,0.838016,4.64014,0.880517,1.09228,1.45819,1,0,1,876,876
"877",-9434.72,-1.28148,1.30748,0.914527,0.840982,4.66762,0.879421,1.04616,1.46173,1,0,1,877,877
"878",-9438.95,-1.4564,1.30933,0.896812,0.859486,4.66961,0.878875,1.04761,1.45551,1,0,1,878,878
"879",-9440.58,-2.28044,1.30968,0.910589,0.861623,4.58637,0.884217,1.08975,1.46625,1,0,1,879,879
"880",-9454.65,-4.65767,1.32562,0.889251,0.837712,4.50712,0.875935,1.08019,1.4471,1,0,1,880,880
"881",-9441.54,-0.904811,1.31557,0.919791,0.847685,4.65745,0.882888,1.10392,1.45478,1,0,1,881,881
"882",-9433.37,-4.09614,1.29283,0.911323,0.839653,4.73129,0.87467,1.05454,1.46596,1,0,1,882,882
"883",-9440.24,-1.03949,1.31612,0.91862,0.864918,4.64413,0.877954,1.09105,1.45592,1,0,1,883,883
"884",-9442.92,-6.95533,1.28947,0.933825,0.88156,4.72423,0.881851,1.10207,1.43283,1,0,1,884,884
"885",-9456.24,-6.68935,1.32607,0.892226,0.823144,4.76147,0.891771,1.08447,1.4435,1,0,1,885,885
"886",-9443.33,-1.80065,1.30186,0.894697,0.857069,4.63738,0.884044,1.07621,1.44899,1,0,1,886,886
"887",-9458.23,-4.06641,1.33367,0.910772,0.844841,4.54228,0.880707,1.05834,1.43751,1,0,1,887,887
"888",-9439.78,-2.04732,1.31491,0.914827,0.833244,4.56833,0.880355,1.09397,1.4648,1,0,1,888,888
"889",-9443.54,-1.71474,1.31456,0.911005,0.83875,4.72296,0.881631,1.04314,1.43666,1,0,1,889,889
"890",-9443.47,-1.04362,1.31981,0.908912,0.845462,4.59298,0.876634,1.08104,1.45084,1,0,1,890,890
"891",-9444.03,-4.70883,1.30811,0.902028,0.864617,4.65869,0.869109,1.07218,1.4361,1,0,1,891,891
"892",-9441.39,-4.31601,1.30831,0.927524,0.813382,4.56324,0.875454,1.11401,1.44964,1,0,1,892,892
"893",-9447.2,-1.29496,1.32509,0.902876,0.843439,4.61284,0.878811,1.0845,1.44984,1,0,1,893,893
"894",-9439.29,-4.54309,1.30368,0.921814,0.888349,4.76146,0.887145,1.06028,1.4455,1,0,1,894,894
"895",-9440.88,-1.98576,1.30952,0.904189,0.881966,4.68947,0.877724,1.09541,1.45382,1,0,1,895,895
"896",-9446.03,-4.91288,1.30637,0.876369,0.869083,4.74329,0.882949,1.08633,1.45354,1,0,1,896,896
"897",-9445.29,-5.21038,1.32965,0.900782,0.823044,4.8533,0.884658,1.06128,1.45538,1,0,1,897,897
"898",-9452.26,-2.00714,1.32588,0.909482,0.850124,4.62289,0.87813,1.09431,1.43707,1,0,1,898,898
"899",-9441.08,-4.05912,1.32122,0.914148,0.893212,4.73437,0.884679,1.06631,1.45969,1,0,1,899,899
"900",-9444.23,-1.76533,1.32546,0.907268,0.822009,4.69707,0.879129,1.07366,1.44903,1,0,1,900,900
"901",-9441.02,-2.33973,1.31669,0.908483,0.850015,4.71467,0.884172,1.02157,1.45105,1,0,1,901,901
"902",-9460.65,-4.9104,1.31319,0.905313,0.862676,4.58171,0.883884,1.14504,1.43127,1,0,1,902,902
"903",-9436.05,-2.7971,1.30591,0.913271,0.8348,4.78356,0.879882,1.02266,1.45143,1,0,1,903,903
"904",-9438.76,-4.79078,1.31394,0.923857,0.876757,4.61151,0.874134,1.10034,1.47112,1,0,1,904,904
"905",-9437.82,-3.79876,1.30468,0.932163,0.824753,4.58388,0.884826,1.08117,1.46245,1,0,1,905,905
"906",-9437.37,-5.11599,1.29678,0.938854,0.85676,4.67922,0.872667,1.08941,1.45739,1,0,1,906,906
"907",-9434.59,-6.64307,1.30285,0.923402,0.903433,4.75876,0.877853,1.05581,1.46806,1,0,1,907,907
"908",-9436.33,-4.8311,1.30201,0.90759,0.887632,4.73317,0.880506,1.09703,1.47225,1,0,1,908,908
"909",-9437.96,-4.20794,1.31452,0.910253,0.857942,4.55397,0.87885,1.05752,1.47663,1,0,1,909,909
"910",-9440.26,-2.96649,1.31268,0.928455,0.846601,4.67728,0.883824,1.02114,1.44662,1,0,1,910,910
"911",-9453.17,-2.60454,1.31109,0.898048,0.86497,4.6223,0.882979,1.10479,1.43441,1,0,1,911,911
"912",-9450.48,-3.70147,1.31274,0.894775,0.846608,4.64201,0.881914,1.02699,1.4317,1,0,1,912,912
"913",-9437.4,-2.29423,1.30834,0.930273,0.870152,4.64946,0.877955,1.05072,1.45154,1,0,1,913,913
"914",-9446.85,-2.29556,1.32793,0.922319,0.838832,4.60614,0.883575,1.09162,1.45321,1,0,1,914,914
"915",-9451.55,-6.80436,1.31404,0.919773,0.824893,4.71451,0.894507,1.07376,1.43655,1,0,1,915,915
"916",-9443.2,-2.153,1.32175,0.893552,0.849672,4.66894,0.882124,1.06116,1.4619,1,0,1,916,916
"917",-9442.43,-1.33789,1.3254,0.922192,0.855695,4.69816,0.879764,1.071,1.45071,1,0,1,917,917
"918",-9452.82,-2.78821,1.32293,0.907742,0.840416,4.64017,0.878823,1.13804,1.44217,1,0,1,918,918
"919",-9437.87,-2.26569,1.29871,0.925895,0.863982,4.61975,0.88373,1.07417,1.45248,1,0,1,919,919
"920",-9452.99,-4.19512,1.31402,0.909195,0.828455,4.5038,0.884319,1.04779,1.43463,1,0,1,920,920
"921",-9449.77,-3.42293,1.30502,0.89,0.859309,4.6612,0.883484,1.13154,1.44718,1,0,1,921,921
"922",-9440.66,-3.09101,1.31585,0.923151,0.81733,4.66983,0.886236,1.09064,1.46082,1,0,1,922,922
"923",-9435.82,-4.04123,1.30262,0.902991,0.842403,4.71581,0.883181,1.01764,1.46667,1,0,1,923,923
"924",-9437.51,-4.34893,1.31804,0.925499,0.837785,4.59818,0.883497,1.07518,1.47654,1,0,1,924,924
"925",-9449.56,-6.25804,1.33347,0.893742,0.81239,4.78456,0.882639,1.1044,1.46049,1,0,1,925,925
"926",-9438.62,-1.93961,1.30604,0.914887,0.81737,4.67304,0.876439,1.06645,1.44389,1,0,1,926,926
"927",-9438.85,-2.92765,1.31701,0.919265,0.831584,4.76069,0.882993,1.02354,1.45324,1,0,1,927,927
"928",-9432.81,-3.44544,1.29781,0.911219,0.864821,4.76526,0.879742,1.04457,1.46592,1,0,1,928,928
"929",-9445.89,-5.44965,1.33941,0.905226,0.858998,4.80166,0.878779,1.09147,1.46238,1,0,1,929,929
"930",-9449.81,-5.813,1.31644,0.932799,0.886377,4.58439,0.889239,1.08948,1.44826,1,0,1,930,930
"931",-9445.23,-2.1764,1.31881,0.920273,0.874984,4.5628,0.879846,1.06983,1.45083,1,0,1,931,931
"932",-9452.37,-2.21437,1.32388,0.905812,0.859695,4.64469,0.885752,1.06788,1.4396,1,0,1,932,932
"933",-9439.73,-1.00072,1.31723,0.920421,0.845577,4.64462,0.877681,1.05037,1.44903,1,0,1,933,933
"934",-9440.22,-3.38586,1.31148,0.934496,0.826177,4.64726,0.886947,1.07083,1.45468,1,0,1,934,934
"935",-9451.57,-2.92158,1.31816,0.894619,0.835306,4.6652,0.886529,1.11717,1.44832,1,0,1,935,935
"936",-9442.01,-4.38941,1.33374,0.91479,0.865881,4.81637,0.88142,1.06699,1.46023,1,0,1,936,936
"937",-9449.4,-2.91922,1.33516,0.904018,0.839333,4.70867,0.881608,1.09302,1.45281,1,0,1,937,937
"938",-9444.68,-3.42985,1.30392,0.895322,0.815909,4.65446,0.880082,1.0533,1.43601,1,0,1,938,938
"939",-9451.78,-2.83486,1.31382,0.906259,0.856206,4.54574,0.878365,1.06473,1.43147,1,0,1,939,939
"940",-9442.01,-2.19379,1.32661,0.912474,0.855627,4.73827,0.880921,1.10233,1.46148,1,0,1,940,940
"941",-9444.62,-5.55657,1.31814,0.922643,0.900489,4.64408,0.886171,1.04099,1.45467,1,0,1,941,941
"942",-9443.94,-2.20199,1.31258,0.921706,0.86177,4.63677,0.87423,1.08353,1.43815,1,0,1,942,942
"943",-9446.92,-2.80282,1.31178,0.911088,0.831896,4.63641,0.88786,1.04612,1.43956,1,0,1,943,943
"944",-9445.29,-2.34804,1.33164,0.911862,0.864657,4.68343,0.879727,1.08433,1.45702,1,0,1,944,944
"945",-9442.15,-0.601964,1.3152,0.901992,0.860664,4.6512,0.878721,1.07613,1.45143,1,0,1,945,945
"946",-9441.77,-2.44388,1.30946,0.902753,0.833521,4.76061,0.875419,1.11964,1.4518,1,0,1,946,946
"947",-9437.16,-3.94171,1.29211,0.929592,0.87169,4.68304,0.884186,1.08668,1.45189,1,0,1,947,947
"948",-9441.72,-3.75503,1.3038,0.911228,0.823778,4.74067,0.885656,1.02994,1.43902,1,0,1,948,948
"949",-9444.75,-1.54434,1.32177,0.903546,0.839843,4.63686,0.884908,1.06254,1.45581,1,0,1,949,949
"950",-9447.37,-2.47124,1.32517,0.930044,0.861537,4.69126,0.881376,1.0869,1.44141,1,0,1,950,950
"951",-9442.11,-3.38153,1.30741,0.921511,0.866734,4.80214,0.882281,1.06335,1.43265,1,0,1,951,951
"952",-9441.95,-2.03148,1.31455,0.896661,0.857378,4.79545,0.878672,1.06626,1.44324,1,0,1,952,952
"953",-9441.99,-3.41563,1.31936,0.886175,0.834616,4.7572,0.878193,1.05362,1.4579,1,0,1,953,953
"954",-9435.28,-2.30145,1.29765,0.917341,0.833315,4.78242,0.880734,1.05787,1.45325,1,0,1,954,954
"955",-9444.08,-3.15213,1.3023,0.914954,0.877204,4.6061,0.881239,1.12878,1.45332,1,0,1,955,955
"956",-9438.58,-2.25655,1.30935,0.913565,0.881376,4.75211,0.884283,1.07345,1.45235,1,0,1,956,956
"957",-9439.81,-3.36735,1.31892,0.937781,0.839654,4.78731,0.88244,1.06962,1.4545,1,0,1,957,957
"958",-9448.66,-4.01505,1.31441,0.887339,0.859306,4.6304,0.887205,1.0409,1.45522,1,0,1,958,958
"959",-9437.66,-4.78542,1.32359,0.930967,0.855564,4.77469,0.885608,1.05878,1.46855,1,0,1,959,959
"960",-9441.99,-2.59064,1.29704,0.89093,0.847928,4.67863,0.881453,1.1025,1.4528,1,0,1,960,960
"961",-9443.85,-2.81503,1.31619,0.889484,0.867036,4.71279,0.877068,1.10234,1.45719,1,0,1,961,961
"962",-9434.01,-3.02366,1.30523,0.926029,0.837833,4.67303,0.873198,1.05772,1.46187,1,0,1,962,962
"963",-9450.4,-3.75412,1.32458,0.931507,0.858613,4.67932,0.878819,1.13187,1.44326,1,0,1,963,963
